Category,Product Name,Product Price,Per Unit Price,URL
Limpieza Y Hogar,Lavavajillas a máquina en pastillas todo en 1 pack XL Somat 50 ud.,"8,03 €","0,16 €/ud",https://www.carrefour.es/supermercado/limpiamaquinas-finish-250-ml-finish/R-521001505/p
Limpieza Y Hogar,Detergente líquido pieles sensibles Norit 40 lavados,"6,00 €","0,15 €/lavado",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420111
Limpieza Y Hogar,Limpiador Baños desinfectante sin lejia ZAS 750 ml.,"2,90 €","3,87 €/l",https://www.carrefour.es/supermercado/papel-de-cocina-xxl-carrefour-2-rollos-carrefour/R-782401329/p
Limpieza Y Hogar,Suavizante concentrado magia de magnolia Aromaterapia Vernel 76 lavados.,"3,25 €","0,04 €/lavado",https://www.carrefour.es/supermercado/papel-de-cocina-xxl-carrefour-2-rollos-carrefour/R-782401329/p
Limpieza Y Hogar,Gel para lavavajillas Oro anti grasa Somat 50 lavados.,"8,20 €","0,16 €/lavado",https://www.carrefour.es/supermercado/lavavajillas-maquina-todo-en-1-aroma-naranja-en-capsulas-fairy-60-ud-fairy/R-847300411/p
Limpieza Y Hogar,Bolsas de Basura 100% Reciclado CARREFOUR 30l 20 ud - Verde,"1,80 €","0,09 €/ud",https://www.carrefour.es/supermercado/lavavajillas-maquina-todo-en-1-aroma-naranja-en-capsulas-fairy-60-ud-fairy/R-847300411/p
Limpieza Y Hogar,Suavizante concentrado azul 80 lavados.,"1,40 €","0,70 €/l",https://www.carrefour.es/supermercado/servilletas-carrefour-50-ud-blanco-carrefour/R-prod520205/p
Limpieza Y Hogar,Lavavajillas máquina original Todo en 1 en cápsulas Fairy 84 ud.,"18,95 €","0,23 €/lavado",https://www.carrefour.es/supermercado/servilletas-carrefour-50-ud-blanco-carrefour/R-prod520205/p
Limpieza Y Hogar,Bolsas de congelación 2 tamaños Ziploc Albal 20 ud.,"3,39 €","0,17 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-mano-ultra-concentrado-power-clean-expert-carrefour-1-3-l/R-VC4AECOMM-490127/p
Limpieza Y Hogar,Papel higiénico acolchado Scottex 9 rollos.,"3,99 €","0,44 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-mano-ultra-concentrado-power-clean-expert-carrefour-1-3-l/R-VC4AECOMM-490127/p
Limpieza Y Hogar,10 Bolsas de basura Baño Perfumadas Handy Bag 10 Litros - Blancas,"1,99 €","0,13 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-maquina-en-pastillas-todo-en-1-pack-xl-somat-50-ud-somat/R-729215770/p
Limpieza Y Hogar,Papel de cocina para todo Colhogar 6 rollos.,"1,85 €","1,22 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-maquina-en-pastillas-todo-en-1-pack-xl-somat-50-ud-somat/R-729215770/p
Limpieza Y Hogar,Limpia lavadoras Carrefour 250 ml.,"1,50 €","7,40 €/l",https://www.carrefour.es/supermercado/promocion?promoId=promof2530020
Limpieza Y Hogar,Bolsas de congelación grandes Carrefour 50 ud.,"2,09 €","0,03 €/ud",https://www.carrefour.es/supermercado/detergente-liquido-pieles-sensibles-norit-40-lavados-norit/R-756203007/p
Limpieza Y Hogar,Estropajo VILEDA No Raya 2+1,"1,80 €","0,60 €/ud",https://www.carrefour.es/supermercado/estropajo-vileda-no-raya-21/R-VC4AECOMM-492608/p
Limpieza Y Hogar,Toallitas limpiagafas Bref 20 ud.,"1,70 €","0,09 €/ud",https://www.carrefour.es/supermercado/estropajo-vileda-no-raya-21/R-VC4AECOMM-492608/p
Limpieza Y Hogar,Limpiador de baño frescor en gel Pato pack de 2 unidades de 750 ml.,"3,23 €","2,15 €/l",https://www.carrefour.es/supermercado/toallitas-limpiagafas-bref-20-ud-bref/R-803467439/p
Limpieza Y Hogar,Papel higiénico triple rollo de 2 capas Carrefour 4 rollos.,"2,20 €","0,55 €/ud",https://www.carrefour.es/supermercado/toallitas-limpiagafas-bref-20-ud-bref/R-803467439/p
Limpieza Y Hogar,Lejía + espuma limpiadora extra power marine Pato 750 ml.,"2,15 €","0,29 €/100ml",https://www.carrefour.es/supermercado/limpiador-de-bano-frescor-en-gel-pato-pack-de-2-unidades-de-750-ml-pato/R-823818277/p
Limpieza Y Hogar,Detergente líquido aloe vera y flores de almendras Carrefour 40 lavados.,"4,10 €","0,10 €/lavado",https://www.carrefour.es/supermercado/limpiador-de-bano-frescor-en-gel-pato-pack-de-2-unidades-de-750-ml-pato/R-823818277/p
Limpieza Y Hogar,Pañuelo mentol Carrefour 10 ud.,"0,99 €","0,10 €/ud",https://www.carrefour.es/supermercado/papel-higienico-triple-rollo-de-2-capas-carrefour-4-rollos-carrefour/R-725602093/p
Limpieza Y Hogar,Lavavajillas máquina aroma limón Todo en 1 en pastillas Carrefour 32 ud.,"3,29 €","0,10 €/ud",https://www.carrefour.es/supermercado/papel-higienico-triple-rollo-de-2-capas-carrefour-4-rollos-carrefour/R-725602093/p
Limpieza Y Hogar,Detergente líquido Nenuco Colon 60 lavados.,"9,15 €","0,15 €/lavado",https://www.carrefour.es/supermercado/lejia-espuma-limpiadora-extra-power-marine-pato-750-ml-pato/R-867102830/p
Limpieza Y Hogar,Detergente liquido ultra oxi effect Ariel 40 lavados.,"13,75 €","0,34 €/lavado",https://www.carrefour.es/supermercado/lejia-espuma-limpiadora-extra-power-marine-pato-750-ml-pato/R-867102830/p
Limpieza Y Hogar,Detergente líquido Colon 50 lavados.,"11,95 €","0,24 €/lavado",https://www.carrefour.es/supermercado/promocion?promoId=promof2530026
Limpieza Y Hogar,Servilletas 3 capas de Celulosa CARREFOUR HOME 50 ud - Blanco,"1,30 €","1,30 €/ud",https://www.carrefour.es/supermercado/detergente-liquido-aloe-vera-y-flores-de-almendras-carrefour-40-lavados-carrefour/R-prod550018/p
Limpieza Y Hogar,Pañuelos Original Kleenex 12 ud.,"1,50 €","0,12 €/ud",https://www.carrefour.es/supermercado/detergente-liquido-aloe-vera-y-flores-de-almendras-carrefour-40-lavados-carrefour/R-prod550018/p
Limpieza Y Hogar,Lavavajillas a mano frescor de limón 3 l.,"1,99 €","0,66 €/l",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420095
Limpieza Y Hogar,Desodorizante cisterna en pastilla agua Azul Carrefour 2 ud.,"0,68 €","0,34 €/ud",https://www.carrefour.es/supermercado/panuelo-mentol-carrefour-10-ud-carrefour/R-750302807/p
Limpieza Y Hogar,Gamuza atrapa polvo Carrefour 20 ud.,"1,30 €","0,06 €/ud",https://www.carrefour.es/supermercado/panuelo-mentol-carrefour-10-ud-carrefour/R-750302807/p
Limpieza Y Hogar,Servilleta dos Capas CARREFOUR 22x20 cm 500 ud - Blanco,"2,99 €","2,99 €/ud",https://www.carrefour.es/supermercado/lavavajillas-maquina-aroma-limon-todo-en-1-en-pastillas-carrefour-32-ud-carrefour/R-prod860430/p
Limpieza Y Hogar,Suavizante concentrado lavanda Carrefour 80 lavados.,"1,75 €","0,02 €/lavado",https://www.carrefour.es/supermercado/lavavajillas-maquina-aroma-limon-todo-en-1-en-pastillas-carrefour-32-ud-carrefour/R-prod860430/p
Limpieza Y Hogar,Fregona Algodón CARREFOUR - Blanca,"0,99 €","0,99 €/ud",https://www.carrefour.es/supermercado/detergente-liquido-nenuco-colon-60-lavados-colon/R-638601880/p
Limpieza Y Hogar,Lavavajillas máquina platinum Todo en 1 en cápsulas Fairy 42 ud.,"2,73 €","0,34 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-nenuco-colon-60-lavados-colon/R-638601880/p
Limpieza Y Hogar,Desinfectante Ropa Sanytol 500 ml,"2,50 €","5,46 €/l",https://www.carrefour.es/supermercado/detergente-liquido-ultra-oxi-effect-ariel-40-lavados/R-VC4AECOMM-584527/p
Limpieza Y Hogar,Bolsa Basura Resistente HANDY BAG Devora Olor 30 l - Verde,"1,70 €","0,17 €/ud",https://www.carrefour.es/supermercado/detergente-liquido-ultra-oxi-effect-ariel-40-lavados/R-VC4AECOMM-584527/p
Limpieza Y Hogar,Bolsa de Basura Biodegradable Compostable ECOPLANET 10l 15 ud 45x45 cm,"11,99 €","0,11 €/ud",https://www.carrefour.es/supermercado/promocion?promoId=promof2530006
Limpieza Y Hogar,Suavizante concentrado azul Flor 156 lavados.,"5,50 €","0,04 €/lavado",https://www.carrefour.es/supermercado/suavizante-concentrado-azul-flor-156-lavados-flor/R-770612705/p
Limpieza Y Hogar,Papel higiénico confort suave Carrefour 32 rollos.,"4,70 €","0,17 €/ud",https://www.carrefour.es/supermercado/suavizante-concentrado-azul-flor-156-lavados-flor/R-770612705/p
Limpieza Y Hogar,Detergente en polvo con jabón de Marsella Carrefour 50 cacitos,"3,12 €","0,09 €/lavado",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420136
Limpieza Y Hogar,"Fregasuelos con lejia y detergente azul Estrella 2,7 l.","9,30 €","1,16 €/l",https://www.carrefour.es/supermercado/papel-higienico-confort-suave-carrefour-32-rollos-carrefour/R-818300533/p
Limpieza Y Hogar,Detergente líquido Active Clean Skip 50 lavados.,"0,99 €","0,19 €/lavado",https://www.carrefour.es/supermercado/papel-higienico-confort-suave-carrefour-32-rollos-carrefour/R-818300533/p
Limpieza Y Hogar,Lavavajillas a mano para pieles sensibles ecológico Carrefour Eco Planet 500 ml.,"1,40 €","1,98 €/l",https://www.carrefour.es/supermercado/detergente-en-polvo-con-jabon-de-marsella-carrefour-50-cacitos-carrefour/R-684204050/p
Limpieza Y Hogar,Rollo de cocina XXL extra long ecológico Renova 2 ud.,"1,60 €","1,24 €/ud",https://www.carrefour.es/supermercado/detergente-en-polvo-con-jabon-de-marsella-carrefour-50-cacitos-carrefour/R-684204050/p
Limpieza Y Hogar,Gel para lavavajillas brillo y protección Finish 50 lavados.,"2,60 €","0,16 €/lavado",https://www.carrefour.es/supermercado/fregasuelos-con-lejia-y-detergente-azul-estrella-2-7-l/R-VC4AECOMM-442659/p
Limpieza Y Hogar,Lavavajillas máquina original Todo en 1 en cápsulas Fairy 55 ud.,"2,70 €","0,25 €/lavado",https://www.carrefour.es/supermercado/fregasuelos-con-lejia-y-detergente-azul-estrella-2-7-l/R-VC4AECOMM-442659/p
Limpieza Y Hogar,Suavizante concentrado talco Carrefour 80 lavados.,"3,15 €","0,70 €/l",https://www.carrefour.es/supermercado/detergente-liquido-active-clean-skip-50-lavados-skip/R-562901537/p
Limpieza Y Hogar,Fregona Hilo Microfibra CARREFOUR - Estampado,"1,95 €","1,60 €/ud",https://www.carrefour.es/supermercado/detergente-liquido-active-clean-skip-50-lavados-skip/R-562901537/p
Limpieza Y Hogar,15 Bolsas de basura Handy Bag Resistente Antibacterias 20 Litros - Azul,"1,51 €","0,17 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-mano-para-pieles-sensibles-ecologico-carrefour-eco-planet-500-ml-carrefour-eco-planet/R-fprod1250064/p
Limpieza Y Hogar,Papel de cocina ultra absorbente 3 capas Foxy 2 rollos.,"2,80 €","1,35 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-mano-para-pieles-sensibles-ecologico-carrefour-eco-planet-500-ml-carrefour-eco-planet/R-fprod1250064/p
Limpieza Y Hogar,Lejía amarilla Conejo 4 l.,"3,59 €","0,79 €/l",https://www.carrefour.es/supermercado/rollo-de-cocina-xxl-extra-long-ecologico-renova-2-ud/R-VC4AECOMM-482497/p
Limpieza Y Hogar,LIMPIACRISTALES CRISTASOL R750,"1,73 €","2,60 €/l",https://www.carrefour.es/supermercado/rollo-de-cocina-xxl-extra-long-ecologico-renova-2-ud/R-VC4AECOMM-482497/p
Limpieza Y Hogar,Lejia para ropa proteccion Ace 2 l.,"1,81 €","0,75 €/l",https://www.carrefour.es/supermercado/gel-para-lavavajillas-brillo-y-proteccion-finish-50-lavados-finish/R-835176071/p
Limpieza Y Hogar,15 Bolsas de basura Reciclaje envases Handy Bag 30 Litros - Amarillas,"1,51 €","0,19 €/ud",https://www.carrefour.es/supermercado/gel-para-lavavajillas-brillo-y-proteccion-finish-50-lavados-finish/R-835176071/p
Limpieza Y Hogar,Lavavajillas a máquina platinum plus aroma limón Todo en 1 en cápsulas Fairy 56 ud.,"2,21 €","0,30 €/ud",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420111
Limpieza Y Hogar,Detergente líquido Wipp Express 50 lavados.,"12,35 €","0,25 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-wipp-express-50-lavados-wipp-express/R-679501775/p
Limpieza Y Hogar,"Limpiador concentrado para mármol, granito y cerámica Las 3 Brujas 1 l.","2,95 €","2,95 €/l",https://www.carrefour.es/supermercado/detergente-liquido-wipp-express-50-lavados-wipp-express/R-679501775/p
Limpieza Y Hogar,Agua fuerte Salfumant Carrefour 1 l.,"0,75 €","0,75 €/l",https://www.carrefour.es/supermercado/limpiador-concentrado-para-marmol-granito-y-ceramica-las-3-brujas-1-l-las-3-brujas/R-814300113/p
Limpieza Y Hogar,Bolsas de congelación medianas Carrefour 20 ud.,"1,28 €","0,06 €/ud",https://www.carrefour.es/supermercado/limpiador-concentrado-para-marmol-granito-y-ceramica-las-3-brujas-1-l-las-3-brujas/R-814300113/p
Limpieza Y Hogar,"Limpia limón Don Limpio 1,5 l.","2,20 €","1,47 €/l",https://www.carrefour.es/supermercado/agua-fuerte-salfumant-carrefour-1-l-carrefour/R-848100461/p
Limpieza Y Hogar,Colgador WC aroma marino Carrefour 4 ud.,"0,99 €","0,25 €/ud",https://www.carrefour.es/supermercado/agua-fuerte-salfumant-carrefour-1-l-carrefour/R-848100461/p
Limpieza Y Hogar,Limpiador de baño con lejía aroma limón en gel WC Net 750 ml.,"2,25 €","3,00 €/l",https://www.carrefour.es/supermercado/bolsas-de-congelacion-medianas-carrefour-20-ud/R-fprod1460576/p
Limpieza Y Hogar,Ambientador aerosol Colonia Carrefour 300 ml.,"0,90 €","3,00 €/l",https://www.carrefour.es/supermercado/bolsas-de-congelacion-medianas-carrefour-20-ud/R-fprod1460576/p
Limpieza Y Hogar,Detergente líquido Active Clean Skip 100 lavados,"16,15 €","0,16 €/lavado",https://www.carrefour.es/supermercado/limpia-limon-don-limpio-1-5-l-don-limpio/R-637701774/p
Limpieza Y Hogar,3 Estropajos Salvauñas Classic Scotch Brite - Verde,"1,99 €","0,66 €/ud",https://www.carrefour.es/supermercado/limpia-limon-don-limpio-1-5-l-don-limpio/R-637701774/p
Limpieza Y Hogar,Suavizante concentrado azul Carrefour 160 lavados.,"2,90 €","0,02 €/lavado",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420127
Limpieza Y Hogar,Bolsa Antibacterias Autocierre 50 Litros 10 ud - Azul,"9,35 €","0,29 €/ud",https://www.carrefour.es/supermercado/colgador-wc-aroma-marino-carrefour-4-ud-carrefour/R-694608966/p
Limpieza Y Hogar,Limpiador desinfectante multiusos frescor Lysol 500 ml.,"1,99 €","4,10 €/l",https://www.carrefour.es/supermercado/colgador-wc-aroma-marino-carrefour-4-ud-carrefour/R-694608966/p
Limpieza Y Hogar,Detergente en polvo Colon 50 cacitos,"5,40 €","0,19 €/lavado",https://www.carrefour.es/supermercado/limpiador-de-bano-con-lejia-aroma-limon-en-gel-wc-net-750-ml-wc-net/R-521008348/p
Limpieza Y Hogar,Pañuelos compact resistente a la lavadora Colhogar 24 ud.,"4,20 €","0,08 €/ud",https://www.carrefour.es/supermercado/limpiador-de-bano-con-lejia-aroma-limon-en-gel-wc-net-750-ml-wc-net/R-521008348/p
Limpieza Y Hogar,Detergente en cápsulas marsellas y flores de naranjo Carrefour 30 ud.,"2,40 €","0,18 €/ud",https://www.carrefour.es/supermercado/ambientador-aerosol-colonia-carrefour-300-ml-carrefour/R-692501698/p
Limpieza Y Hogar,Suavizante concentrado original Flor 110 lavados.,"2,20 €","0,04 €/lavado",https://www.carrefour.es/supermercado/ambientador-aerosol-colonia-carrefour-300-ml-carrefour/R-692501698/p
Limpieza Y Hogar,Limpiador de inodoros Pato 750 ml.,"1,77 €","3,20 €/l",https://www.carrefour.es/supermercado/detergente-liquido-active-clean-skip-100-lavados-skip/R-prod860616/p
Limpieza Y Hogar,"Limpiahogar frescor algodon Don Limpio 1,5 l.","1,59 €","1,47 €/l",https://www.carrefour.es/supermercado/detergente-liquido-active-clean-skip-100-lavados-skip/R-prod860616/p
Limpieza Y Hogar,Bolsas multiusos cierre cremallera Carrefour 25 ud.,"5,25 €","0,07 €/ud",https://www.carrefour.es/supermercado/3-estropajos-salvaunas-classic-scotch-brite-verde-scotch-brite/R-527018095/p
Limpieza Y Hogar,Fregasuelos multi superficies frescor intenso higieniza y perfuma aroma brisa polar Disiclin 1000 ml.,"1,42 €","1,59 €/l",https://www.carrefour.es/supermercado/3-estropajos-salvaunas-classic-scotch-brite-verde-scotch-brite/R-527018095/p
Limpieza Y Hogar,Quitamanchas desinfectante en polvo Sanytol 450 g.,"5,03 €","11,18 €/kg",https://www.carrefour.es/supermercado/quitamanchas-desinfectante-en-polvo-sanytol-450-g-sanytol/R-827513253/p
Limpieza Y Hogar,Papel de aluminio Carrefour 100 metros.,"4,15 €","0,04 €/m",https://www.carrefour.es/supermercado/quitamanchas-desinfectante-en-polvo-sanytol-450-g-sanytol/R-827513253/p
Limpieza Y Hogar,Limpiamuebles ceras Carrefour 300 ml.,"1,19 €","3,97 €/l",https://www.carrefour.es/supermercado/promocion?promoId=promof2530001
Limpieza Y Hogar,Desatascador con lejía en gel WC Net 1 l.,"4,75 €","4,75 €/l",https://www.carrefour.es/supermercado/papel-de-aluminio-carrefour-100-metros-carrefour/R-827617799/p
Limpieza Y Hogar,Estropajo de Fibra con Esponja SPONTEX Universal No Raya,"1,60 €","0,80 €/ud",https://www.carrefour.es/supermercado/papel-de-aluminio-carrefour-100-metros-carrefour/R-827617799/p
Limpieza Y Hogar,"Lejia perfumada con detergente azul Lagarto 1,5 l.","1,26 €","0,84 €/l",https://www.carrefour.es/supermercado/limpiamuebles-ceras-carrefour-300-ml-carrefour/R-646601803/p
Limpieza Y Hogar,Papel de cocina ultra fuerte Scottex 2 rollos.,"2,25 €","1,12 €/ud",https://www.carrefour.es/supermercado/limpiamuebles-ceras-carrefour-300-ml-carrefour/R-646601803/p
Limpieza Y Hogar,Limpiador de vitrocerámica en espuma KH-7 750 ml.,"3,90 €","5,20 €/l",https://www.carrefour.es/supermercado/desatascador-con-lejia-en-gel-wc-net-1-l-wc-net/R-521001266/p
Limpieza Y Hogar,"Lavavajillas a mano frescor de limón Producto Blanco 1,3 l.","0,89 €","0,68 €/l",https://www.carrefour.es/supermercado/desatascador-con-lejia-en-gel-wc-net-1-l-wc-net/R-521001266/p
Limpieza Y Hogar,Fregasuelos multi superficies frescor intenso higieniza y perfuma aroma lavanda Disiclin 1000 ml.,"1,59 €","1,59 €/l",https://www.carrefour.es/supermercado/estropajo-de-fibra-con-esponja-spontex-universal-no-raya/R-VC4AECOMM-559301/p
Limpieza Y Hogar,Fregona Trenzada CARREFOUR - Bicolor,"1,71 €","1,71 €/ud",https://www.carrefour.es/supermercado/estropajo-de-fibra-con-esponja-spontex-universal-no-raya/R-VC4AECOMM-559301/p
Limpieza Y Hogar,Detergente líquido Alpine Ariel 50 lavados.,"0,70 €","0,26 €/lavado",https://www.carrefour.es/supermercado/lejia-perfumada-con-detergente-azul-lagarto-1-5-l/R-VC4AECOMM-843353/p
Limpieza Y Hogar,2 Estropajos con esponja Carrefour - Azul,"2,50 €","0,35 €/ud",https://www.carrefour.es/supermercado/lejia-perfumada-con-detergente-azul-lagarto-1-5-l/R-VC4AECOMM-843353/p
Limpieza Y Hogar,Limpia máquinas duo Somat 3 ud.,"13,97 €","0,83 €/ud",https://www.carrefour.es/supermercado/papel-de-cocina-ultra-fuerte-scottex-2-rollos/R-VC4AECOMM-480371/p
Limpieza Y Hogar,Papel higiénico 3 capas suaves acolchado Scottex 32 rollos.,"8,65 €","0,44 €/ud",https://www.carrefour.es/supermercado/papel-de-cocina-ultra-fuerte-scottex-2-rollos/R-VC4AECOMM-480371/p
Limpieza Y Hogar,Detergente líquido adiós al separar Micolor 40 lavados.,"1,42 €","0,22 €/lavado",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420117
Limpieza Y Hogar,Quitamanchas textil spray Oxi Power Carrefour 500 ml.,"18,15 €","2,84 €/l",https://www.carrefour.es/supermercado/limpiador-de-vitroceramica-en-espuma-kh-7-750-ml-kh-7/R-530363114/p
Limpieza Y Hogar,Lavavajillas máquina Todo en 1 en pastillas Calgonit Finish 85 ud.,"1,50 €","0,23 €/lavado",https://www.carrefour.es/supermercado/limpiador-de-vitroceramica-en-espuma-kh-7-750-ml-kh-7/R-530363114/p
Limpieza Y Hogar,Papel higiénico Megarollo Scottex 40 rollos.,"2,39 €","0,45 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-mano-frescor-de-limon-producto-blanco-1-3-l/R-VC4AECOMM-490076/p
Limpieza Y Hogar,Bolsa de Basura ALFAPAC Especial Orgánicos 20l 20 ud 45x55 - Negro,"1,40 €","0,07 €/ud",https://www.carrefour.es/supermercado/lavavajillas-a-mano-frescor-de-limon-producto-blanco-1-3-l/R-VC4AECOMM-490076/p
Limpieza Y Hogar,"Limpiahogar aroma aloe vera Tenn 1,3 l.","1,00 €","1,84 €/l",https://www.carrefour.es/supermercado/fregasuelos-multi-superficies-frescor-intenso-higieniza-y-perfuma-aroma-lavanda-disiclin-1000-ml-disiclin/R-fprod1220398/p
Limpieza Y Hogar,Estropajo Niquel Nanas - Inox,"3,80 €","1,40 €/ud",https://www.carrefour.es/supermercado/fregasuelos-multi-superficies-frescor-intenso-higieniza-y-perfuma-aroma-lavanda-disiclin-1000-ml-disiclin/R-fprod1220398/p
Limpieza Y Hogar,Fregasuelos aroma limón Xanpa 1 l.,"1,42 €","1,42 €/l",https://www.carrefour.es/supermercado/fregasuelos-aroma-limon-xanpa-1-l-xanpa/R-521001779/p
Limpieza Y Hogar,Toallitas anti transferencia del color Carrefour 20 ud.,"1,92 €","0,10 €/ud",https://www.carrefour.es/supermercado/fregasuelos-aroma-limon-xanpa-1-l-xanpa/R-521001779/p
Limpieza Y Hogar,Limpiador antical en gel Viakal 750 ml.,"3,05 €","4,07 €/l",https://www.carrefour.es/supermercado/promocion?promoId=promof2530023
Limpieza Y Hogar,Papel higiénico 5 capas Carrefour 6 rollos.,"2,90 €","0,48 €/ud",https://www.carrefour.es/supermercado/toallitas-anti-transferencia-del-color-carrefour-20-ud-carrefour/R-prod860605/p
Limpieza Y Hogar,Quitamanchas ropa de color en polvi 4 Vanish Oxi-Action 900 g.,"2,69 €","8,73 €/kg",https://www.carrefour.es/supermercado/toallitas-anti-transferencia-del-color-carrefour-20-ud-carrefour/R-prod860605/p
Limpieza Y Hogar,Quitagrasa aroma cítrico KH-7 750 ml.,"4,25 €","3,59 €/l",https://www.carrefour.es/supermercado/limpiador-antical-en-gel-viakal-750-ml-viakal/R-521028538/p
Limpieza Y Hogar,Limpiador en spray con lejia Cillit Bang 750 ml.,"8,93 €","5,67 €/l",https://www.carrefour.es/supermercado/limpiador-antical-en-gel-viakal-750-ml-viakal/R-521028538/p
Limpieza Y Hogar,Gel para lavavajillas limón desengrasante Finish 50 lavados.,"1,79 €","0,18 €/lavado",https://www.carrefour.es/supermercado/papel-higienico-5-capas-carrefour-6-rollos-carrefour/R-590207745/p
Limpieza Y Hogar,Suavizante concentrado florales jazmín Mimosín 78 lavados.,"2,05 €","0,05 €/lavado",https://www.carrefour.es/supermercado/papel-higienico-5-capas-carrefour-6-rollos-carrefour/R-590207745/p
Limpieza Y Hogar,Papel higiénico Megarollo Scottex 20 rollos.,"3,20 €","0,53 €/ud",https://www.carrefour.es/supermercado/quitamanchas-ropa-de-color-en-polvi-4-vanish-oxi-action-900-g-vanish-oxiaction/R-fprod1270041/p
Limpieza Y Hogar,"Lejía lavadora perfumada frescor verde acción total Neutrex 1,8 l.","2,35 €","0,99 €/l",https://www.carrefour.es/supermercado/quitamanchas-ropa-de-color-en-polvi-4-vanish-oxi-action-900-g-vanish-oxiaction/R-fprod1270041/p
Limpieza Y Hogar,Limpiador de vitrocerámica e inducción en crema Carrefour 500 ml.,"5,10 €","4,10 €/l",https://www.carrefour.es/supermercado/promocion?promoId=promof2530033
Limpieza Y Hogar,Papel de cocina para todo Colhogar 1 rollo.,"0,90 €","3,20 €/ud",https://www.carrefour.es/supermercado/quitagrasa-aroma-citrico-kh-7-750-ml-kh-7/R-575701501/p
Limpieza Y Hogar,Limpiador multiusos Las 3 Brujas 750 ml.,"1,40 €","3,13 €/l",https://www.carrefour.es/supermercado/quitagrasa-aroma-citrico-kh-7-750-ml-kh-7/R-575701501/p
Limpieza Y Hogar,Toallitas captura colores Protect Iberia 25 ud.,"1,10 €","0,20 €/ud",https://www.carrefour.es/supermercado/limpiador-en-spray-con-lejia-cillit-bang-750-ml-cillit-bang/R-546101974/p
Limpieza Y Hogar,Ambientador aerosol ropa limpia Splash 300 ml.,"3,10 €","3,00 €/l",https://www.carrefour.es/supermercado/limpiador-en-spray-con-lejia-cillit-bang-750-ml-cillit-bang/R-546101974/p
Limpieza Y Hogar,Bolsa de Basura sin Autocierre CARREFOUR 30 l 40 ud - Negro,"3,45 €","0,03 €/ud",https://www.carrefour.es/supermercado/gel-para-lavavajillas-limon-desengrasante-finish-50-lavados-finish/R-835176073/p
Limpieza Y Hogar,Fregona Tiras - Estampada,"1,21 €","1,10 €/ud",https://www.carrefour.es/supermercado/gel-para-lavavajillas-limon-desengrasante-finish-50-lavados-finish/R-835176073/p
Limpieza Y Hogar,Detergente en cápsulas 3 en 1 Alpine Ariel 50 ud.,"4,70 €","0,32 €/lavado",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420111
Limpieza Y Hogar,Papel higiénico 5 capas Cotton Foxy 4 rollos.,"12,10 €","0,77 €/ud",https://www.carrefour.es/supermercado/suavizante-concentrado-florales-jazmin-mimosin-78-lavados-mimosin/R-prod240572/p
Limpieza Y Hogar,Detergente liquido delicate con jabón de marsella Carrefour Expert 40 lavados.,"2,39 €","0,06 €/lavado",https://www.carrefour.es/supermercado/detergente-liquido-delicate-con-jabon-de-marsella-carrefour-expert-40-lavados/R-VC4AECOMM-513535/p
Limpieza Y Hogar,Limpia lavadoras Higienizante Sanytol 250 ml.,"3,95 €","15,80 €/l",https://www.carrefour.es/supermercado/detergente-liquido-delicate-con-jabon-de-marsella-carrefour-expert-40-lavados/R-VC4AECOMM-513535/p
Limpieza Y Hogar,Quitamanchas ropa blanca en polvo 5 Vanish Oxi-Action 450 g.,"4,85 €","10,78 €/kg",https://www.carrefour.es/supermercado/limpia-lavadoras-higienizante-sanytol-250-ml-sanytol/R-prod840901/p
Limpieza Y Hogar,Suavizante concentrado hipoalergénico para pieles sensibles ecológico Frosch Baby 31 lavados.,"2,10 €","0,07 €/lavado",https://www.carrefour.es/supermercado/limpia-lavadoras-higienizante-sanytol-250-ml-sanytol/R-prod840901/p
Limpieza Y Hogar,Detergente líquido para ropa oscura Perlan 25 lavados.,"4,75 €","0,19 €/lavado",https://www.carrefour.es/supermercado/quitamanchas-ropa-blanca-en-polvo-5-vanish-oxi-action-450-g-vanish-oxiaction/R-fprod1270030/p
Limpieza Y Hogar,Quitamanchas ropa de color en polvi 4 Vanish Oxi-Action 450 g.,"4,85 €","10,78 €/kg",https://www.carrefour.es/supermercado/quitamanchas-ropa-blanca-en-polvo-5-vanish-oxi-action-450-g-vanish-oxiaction/R-fprod1270030/p
