tkt.ge,sourcing_tkt.ge,იო ე ტე |  Io e te,NA,Georgia,NA,NA,31 კოტე მაყაშვილის ქუჩა,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237006,10:00 - 20:00,NA,NA
tkt.ge,sourcing_tkt.ge,ბრეიქ თაიმ | Break Time,NA,Georgia,NA,NA,25ა ალექსანდრე ყაზბეგის გამზირი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237007,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,პიანი ბაზარი | Drunk Talk,NA,Georgia,NA,NA,2 რ.ლაღიძის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237008,18:00 - 06:00,NA,NA
tkt.ge,sourcing_tkt.ge,მწვანე ტერასა | Green Terrace,NA,Georgia,NA,NA,"კორნელი კეკელიძის 11,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237009,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,მარგო | Margo,NA,Georgia,NA,NA,2 რ.ლაღიძის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237010,10:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,გრილ მორი | Grill More,NA,Georgia,NA,NA,"39 პეტრე ქავთარაძის ქუჩა, (#35 საჯარო სკოლა), თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237011,12:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,სოშალ ბრუ | Social brew,NA,Georgia,NA,NA,80 ი.აბაშიძის ქ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237012,09:00 - 21:00,NA,NA
tkt.ge,sourcing_tkt.ge,პაემანი ვერაზე | Paemani Veraze,NA,Georgia,NA,NA,8 ნაფარეულის ქუჩა,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237013,11:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,კაფე დაფნა | Cafe Daphna,NA,Georgia,NA,NA,23 შოთა რუსთაველის გამზირი თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237014,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ბიკენტიას საქაბაბე | Bikentias Saqababe,NA,Georgia,NA,NA,დავით გამრეკელის 17,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237015,10:00 - 22:00,NA,NA
