Competitor ,Country_code,City_code,hex7_tag,Restaurant Name,,,Food tag 1,Schdeule,Min. Order Price,Delivery Cost,Restaurant Link,Created_at,Updated_at
tazz.ro,RO,TIM,871e19285ffffff,Il Peperoncino La Pizzeria,,,InternaÈ›ional ,Deschide la 10:00,45.00 Lei,Free Delivery,https://tazz.ro/timisoara/il-peperoncino-la-pizzeria/4099/partener,30/10/2020 13:15:50,30/10/2020 13:15:50
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Cinque Terre,,,Italian ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/cinque-terre/3615/partener,30/10/2020 13:15:51,30/10/2020 13:15:51
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Cafeneaua Verde,,,InternaÈ›ional ,Deschide la 10:00,35.00 Lei,Free Delivery,https://tazz.ro/timisoara/cafeneaua-verde/4239/partener,30/10/2020 13:15:52,30/10/2020 13:15:52
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Sushi Master Timisoara,,,Asiatic ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/sushi-master-timisoara/1861/partener,30/10/2020 13:15:53,30/10/2020 13:15:53
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Gyros Box,,,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/gyros-box/3950/partener,30/10/2020 13:15:54,30/10/2020 13:15:54
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,12Pizze,,,Italian ,Deschide în 03.11 la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/12pizze/4205/partener,30/10/2020 13:15:55,30/10/2020 13:15:55
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,E10 Burgers,,,American ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/e10-burgers/816/partener,30/10/2020 13:15:55,30/10/2020 13:15:55
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Dante`s Pizza & Grill,,,InternaÈ›ional ,Deschide la 10:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/dante-s-pizza-grill/3904/partener,30/10/2020 13:15:56,30/10/2020 13:15:56
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pomo D`oro,,,Italian ,Deschide în 02.11 la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/pomo-d-oro/3966/partener,30/10/2020 13:15:57,30/10/2020 13:15:57
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Langosi Uriasi,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/langosi-uriasi/4112/partener,30/10/2020 13:15:58,30/10/2020 13:15:58
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,BoBa-Deli,,,InternaÈ›ional ,Deschide la 13:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/boba-deli/3910/partener,30/10/2020 13:15:59,30/10/2020 13:15:59
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Amir,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/amir/1092/partener,30/10/2020 13:15:59,30/10/2020 13:15:59
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Ovride Specialty Coffee,,,Alimente È™i BÄƒuturi ,Închis,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/ovride-specialty-coffee/3909/partener,30/10/2020 13:16:00,30/10/2020 13:16:00
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Mado Timisoara Iulius Mall,,,RomÃ¢nesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/mado-timisoara-iulius-mall/3746/partener,30/10/2020 13:16:01,30/10/2020 13:16:01
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,August Pasta Bar,,,Italian ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/august-pasta-bar/519/partener,30/10/2020 13:16:02,30/10/2020 13:16:02
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Crazy Donut,,,American ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/crazy-donut/378/partener,30/10/2020 13:16:03,30/10/2020 13:16:03
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,La Pinocchio Unirii,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/la-pinocchio-unirii/3928/partener,30/10/2020 13:16:04,30/10/2020 13:16:04
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Like Pub,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/like-pub/3868/partener,30/10/2020 13:16:05,30/10/2020 13:16:05
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Antalya,,,Turcesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/antalya/33/partener,30/10/2020 13:16:06,30/10/2020 13:16:06
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Chef&Grill,,,InternaÈ›ional ,Deschide la 10:00,40.00 Lei,4.99  Lei,https://tazz.ro/timisoara/chef-grill/3629/partener,30/10/2020 13:16:07,30/10/2020 13:16:07
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,La Pinocchio,,,InternaÈ›ional ,Deschide la 10:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/la-pinocchio/3933/partener,30/10/2020 13:16:08,30/10/2020 13:16:08
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Gardene,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/gardene/3965/partener,30/10/2020 13:16:09,30/10/2020 13:16:09
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,La Turcu Kebab,,,Turcesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/la-turcu-kebab/3620/partener,30/10/2020 13:16:09,30/10/2020 13:16:09
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Extravagant Pizza,,,Italian ,Deschide în 02.11 la 11:30,40.00 Lei,4.99  Lei,https://tazz.ro/timisoara/extravagant-pizza/3788/partener,30/10/2020 13:16:10,30/10/2020 13:16:10
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Mimi`s Delices Creperie,,,InternaÈ›ional ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/mimi-s-delices-creperie/3940/partener,30/10/2020 13:16:11,30/10/2020 13:16:11
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Alma Gelato,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/alma-gelato/3963/partener,30/10/2020 13:16:13,30/10/2020 13:16:13
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Aroma Restaurant,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/aroma-restaurant/4045/partener,30/10/2020 13:16:14,30/10/2020 13:16:14
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Smoking Barbeque&Bar,,,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/smoking-barbeque-bar/4266/partener,30/10/2020 13:16:14,30/10/2020 13:16:14
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizzeria Coppa,,,InternaÈ›ional ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/pizzeria-coppa/4038/partener,30/10/2020 13:16:15,30/10/2020 13:16:15
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Vila La Residenza,,,InternaÈ›ional ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/vila-la-residenza/3894/partener,30/10/2020 13:16:16,30/10/2020 13:16:16
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Freshious,,,InternaÈ›ional ,Închide la 16:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/freshious/365/partener,30/10/2020 13:16:17,30/10/2020 13:16:17
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Yamy Bistro,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/yamy-bistro/357/partener,30/10/2020 13:16:18,30/10/2020 13:16:18
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Shizen Sushi Bar,,,Japonez ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/shizen-sushi-bar/387/partener,30/10/2020 13:16:19,30/10/2020 13:16:19
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Crepes Select,,,InternaÈ›ional ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/crepes-select/2981/partener,30/10/2020 13:16:20,30/10/2020 13:16:20
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Zone Cafe,,,InternaÈ›ional ,Deschide la 11:00,50.00 Lei,Free Delivery,https://tazz.ro/timisoara/zone-cafe/1724/partener,30/10/2020 13:16:21,30/10/2020 13:16:21
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Restaurant Caprice,,,InternaÈ›ional ,Deschide la 11:30,50.00 Lei,Free Delivery,https://tazz.ro/timisoara/restaurant-caprice/54/partener,30/10/2020 13:16:22,30/10/2020 13:16:22
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Clatite la tigaie,,,InternaÈ›ional ,Închide la 17:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/clatite-la-tigaie/380/partener,30/10/2020 13:16:23,30/10/2020 13:16:23
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Meat Busters,,,American ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/meat-busters/416/partener,30/10/2020 13:16:24,30/10/2020 13:16:24
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Casa Moc,,,InternaÈ›ional ,FALSE,FALSE,FALSE,https://tazz.ro/timisoara/casa-moc/3921/partener,30/10/2020 13:16:25,30/10/2020 13:16:25
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,El Maguey,,,Mexican ,Deschide la 11:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/el-maguey/996/partener,30/10/2020 13:16:26,30/10/2020 13:16:26
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Thalia Soarelui,,,RomÃ¢nesc ,Deschide la 13:00,20.00 Lei,Free Delivery,https://tazz.ro/timisoara/thalia-soarelui/615/partener,30/10/2020 13:16:27,30/10/2020 13:16:27
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Napoleon,,,InternaÈ›ional ,Deschide la 10:00,FALSE,Free Delivery,https://tazz.ro/timisoara/napoleon/1330/partener,30/10/2020 13:16:29,30/10/2020 13:16:29
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Miorita,,,RomÃ¢nesc ,Deschide la 10:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/miorita/1431/partener,30/10/2020 13:16:30,30/10/2020 13:16:30
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Casa Antinori,,,InternaÈ›ional ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/casa-antinori/1428/partener,30/10/2020 13:16:30,30/10/2020 13:16:30
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Riviere Brasserie,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/riviere-brasserie/435/partener,30/10/2020 13:16:31,30/10/2020 13:16:31
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Restaurant Casa del Sole,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/restaurant-casa-del-sole/487/partener,30/10/2020 13:16:32,30/10/2020 13:16:32
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Wasabi Running Sushi Timisoara,,,Asiatic ,Deschide la 10:00,35.00 Lei,4.99  Lei,https://tazz.ro/timisoara/wasabi-running-sushi-timisoara/1347/partener,30/10/2020 13:16:33,30/10/2020 13:16:33
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Heat,,,American ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/heat/3805/partener,30/10/2020 13:16:34,30/10/2020 13:16:34
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Bella Italia,,,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/bella-italia/2978/partener,30/10/2020 13:16:35,30/10/2020 13:16:35
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Home Cuisine,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/home-cuisine/1291/partener,30/10/2020 13:16:36,30/10/2020 13:16:36
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Olive Bistro,,,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/olive-bistro/3467/partener,30/10/2020 13:16:37,30/10/2020 13:16:37
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Oro Toro,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/oro-toro/275/partener,30/10/2020 13:16:38,30/10/2020 13:16:38
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizza Casa del Sole,,,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/pizza-casa-del-sole/1290/partener,30/10/2020 13:16:39,30/10/2020 13:16:39
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Gattino,,,InternaÈ›ional ,Deschide în 03.11 la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/gattino/1395/partener,30/10/2020 13:16:39,30/10/2020 13:16:39
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Fast Pizza,,,InternaÈ›ional ,Deschis,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/fast-pizza/254/partener,30/10/2020 13:16:40,30/10/2020 13:16:40
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Manay Timisoara,,,Chinezesc ,Deschide la 10:00,35.00 Lei,Free Delivery,https://tazz.ro/timisoara/manay-timisoara/214/partener,30/10/2020 13:16:41,30/10/2020 13:16:41
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizzeria la Maria,,,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,Free Delivery,https://tazz.ro/timisoara/pizzeria-la-maria/34/partener,30/10/2020 13:16:42,30/10/2020 13:16:42
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Kilometro Zero,,,Italian ,Deschide maine la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/kilometro-zero/335/partener,30/10/2020 13:16:43,30/10/2020 13:16:43
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Berarescu,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/berarescu/516/partener,30/10/2020 13:16:44,30/10/2020 13:16:44
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizzeria Poli,,,InternaÈ›ional ,Deschide la 10:00,30.00 Lei,Free Delivery,https://tazz.ro/timisoara/pizzeria-poli/1369/partener,30/10/2020 13:16:45,30/10/2020 13:16:45
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizza Buna Buna,,,InternaÈ›ional ,Deschide la 10:30,50.00 Lei,Free Delivery,https://tazz.ro/timisoara/pizza-buna-buna/814/partener,30/10/2020 13:16:46,30/10/2020 13:16:46
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Stradivarius,,,InternaÈ›ional ,Deschide la 11:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/stradivarius/459/partener,30/10/2020 13:16:47,30/10/2020 13:16:47
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Grill Sarbesc Pub,,,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/grill-sarbesc-pub/1774/partener,30/10/2020 13:16:48,30/10/2020 13:16:48
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Burger 100% Original,,,American ,Deschide la 10:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/burger-100-original/709/partener,30/10/2020 13:16:49,30/10/2020 13:16:49
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,British Pub,,,InternaÈ›ional ,Deschide la 10:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/british-pub/8/partener,30/10/2020 13:16:50,30/10/2020 13:16:50
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Autentik,,,RomÃ¢nesc ,Închide la 23:45,35.00 Lei,Free Delivery,https://tazz.ro/timisoara/autentik/24/partener,30/10/2020 13:16:51,30/10/2020 13:16:51
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,The Tube Gastropub,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/the-tube-gastropub/499/partener,30/10/2020 13:16:52,30/10/2020 13:16:52
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Tasty Italy,,,InternaÈ›ional ,Închide la 23:45,35.00 Lei,Free Delivery,https://tazz.ro/timisoara/tasty-italy/3895/partener,30/10/2020 13:16:53,30/10/2020 13:16:53
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Manay Iulius Mall,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,Free Delivery,https://tazz.ro/timisoara/manay-iulius-mall/3830/partener,30/10/2020 13:16:54,30/10/2020 13:16:54
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Devil`s Burger,,,InternaÈ›ional ,Închide la 23:00,25.00 Lei,Free Delivery,https://tazz.ro/timisoara/devil-s-burger/3802/partener,30/10/2020 13:16:55,30/10/2020 13:16:55
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Hamburger Aurora,,,InternaÈ›ional ,Deschide la 12:00,27.00 Lei,4.99  Lei,https://tazz.ro/timisoara/hamburger-aurora/3566/partener,30/10/2020 13:16:56,30/10/2020 13:16:56
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Zoly`s Food,,,InternaÈ›ional ,Deschide la 12:00,27.00 Lei,4.99  Lei,https://tazz.ro/timisoara/zoly-s-food/3565/partener,30/10/2020 13:16:57,30/10/2020 13:16:57
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Vangabond Pizza,,,InternaÈ›ional ,Deschide maine la 12:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/vangabond-pizza/1590/partener,30/10/2020 13:16:57,30/10/2020 13:16:57
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Apiarium - Produse Apicole,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/apiarium-produse-apicole/239/partener,30/10/2020 13:16:58,30/10/2020 13:16:58
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Benefic Food Delivery,,,InternaÈ›ional ,Deschide în 02.11 la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/benefic-food-delivery/3460/partener,30/10/2020 13:16:59,30/10/2020 13:16:59
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Restaurant Stejarul,,,RomÃ¢nesc ,Închis,50.00 Lei,5.00  Lei,https://tazz.ro/timisoara/restaurant-stejarul/1452/partener,30/10/2020 13:17:00,30/10/2020 13:17:00
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Famous Waffles Shopping City,,,InternaÈ›ional ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/famous-waffles-shopping-city/3790/partener,30/10/2020 13:17:01,30/10/2020 13:17:01
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,La Nea Marin,,,RomÃ¢nesc ,Deschide în 06.11 la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/la-nea-marin/411/partener,30/10/2020 13:17:02,30/10/2020 13:17:02
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Habibi`s,,,Turcesc ,Închis,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/habibi-s/1373/partener,30/10/2020 13:17:02,30/10/2020 13:17:02
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Smart Pizza,,,Italian ,Închis,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/smart-pizza/1385/partener,30/10/2020 13:17:03,30/10/2020 13:17:03
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Il Classico,,,Italian ,Închis,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/il-classico/1450/partener,30/10/2020 13:17:04,30/10/2020 13:17:04
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Donuterie Unirii Timisoara,,,American ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/donuterie-unirii-timisoara/376/partener,30/10/2020 13:17:05,30/10/2020 13:17:05
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,A Modo Mio,,,Italian ,Închis,46.00 Lei,Free Delivery,https://tazz.ro/timisoara/a-modo-mio/1077/partener,30/10/2020 13:17:06,30/10/2020 13:17:06
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Dopo Poco,,,Italian ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/dopo-poco/29/partener,30/10/2020 13:17:07,30/10/2020 13:17:07
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Little Hanoi Bistro,,,Vietnamez ,Deschide la 10:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/little-hanoi-bistro/246/partener,30/10/2020 13:17:08,30/10/2020 13:17:08
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Massimo Segafredo,,,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/massimo-segafredo/1435/partener,30/10/2020 13:17:09,30/10/2020 13:17:09
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Tempo Drinks And Food,,,InternaÈ›ional ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/tempo-drinks-and-food/3818/partener,30/10/2020 13:17:10,30/10/2020 13:17:10
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Neata Omelette Bistro,,,InternaÈ›ional ,Închide la 17:30,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/neata-omelette-bistro/1812/partener,30/10/2020 13:17:10,30/10/2020 13:17:10
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Il Gelato di Bruno,,,Italian ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/il-gelato-di-bruno/1494/partener,30/10/2020 13:17:11,30/10/2020 13:17:11
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,The Sandwich Factory,,,InternaÈ›ional ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/the-sandwich-factory/1706/partener,30/10/2020 13:17:12,30/10/2020 13:17:12
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizza Mediteraneo,,,InternaÈ›ional ,Deschide la 12:00,35.00 Lei,4.99  Lei,https://tazz.ro/timisoara/pizza-mediteraneo/1447/partener,30/10/2020 13:17:13,30/10/2020 13:17:13
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizza Land,,,Italian ,Deschide la 11:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/pizza-land/1139/partener,30/10/2020 13:17:14,30/10/2020 13:17:14
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Pizzeria Restaurant delVecchio,,,Italian ,Deschide la 12:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/pizzeria-restaurant-delvecchio/579/partener,30/10/2020 13:17:15,30/10/2020 13:17:15
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Fropin,,,FranÈ›uzesc ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/fropin/206/partener,30/10/2020 13:17:16,30/10/2020 13:17:16
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Donuterie Iulius Mall Timisoara,,,American ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/donuterie-iulius-mall-timisoara/483/partener,30/10/2020 13:17:17,30/10/2020 13:17:17
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Capsune Proaspete,,,RomÃ¢nesc ,Închis,FALSE,Free Delivery,https://tazz.ro/timisoara/capsune-proaspete/1936/partener,30/10/2020 13:17:18,30/10/2020 13:17:18
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Food&Community,,,InternaÈ›ional ,Deschide la 11:00,60.00 Lei,Free Delivery,https://tazz.ro/timisoara/food-community/1468/partener,30/10/2020 13:17:19,30/10/2020 13:17:19
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Senneville Gheorghe Lazar,,,Alimente È™i BÄƒuturi ,Deschide la 10:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/senneville-gheorghe-lazar/257/partener,30/10/2020 13:17:20,30/10/2020 13:17:20
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Hotel Vanilla - Restaurant Cucina Moderna,,,InternaÈ›ional ,Deschide la 11:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/hotel-vanilla-restaurant-cucina-moderna/508/partener,30/10/2020 13:17:21,30/10/2020 13:17:21
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,The Fit Baker,,,InternaÈ›ional ,Deschide la 13:00,29.90 Lei,4.99  Lei,https://tazz.ro/timisoara/the-fit-baker/412/partener,30/10/2020 13:17:22,30/10/2020 13:17:22
,,,,,,,,,,,,,
tazz.ro,RO,TIM,871e19285ffffff,Brasserie Giroc,,,InternaÈ›ional ,Deschide la 11:00,40.00 Lei,Free Delivery,https://tazz.ro/timisoara/brasserie-giroc/1263/partener,30/10/2020 13:17:23,30/10/2020 13:17:23
,,,,,,,,,,,,,
