Competitor,Sourcing_competitor,Restaurant_name,Tags,Average_basket_value,Country,City,City_code,Address,Postal_code,Latitude,Longitude,Phone_number,Rating,Number_of_reviews,Website,URL,Takeaway,Delivery
Yelp,sourcing_yelp,Restaurant Vivendo,Portuguese,NA,Portugal,Lagos,LGS,R. Ruy Belo8600-315 LagosPortugal,NA,NA,NA,282 770 902,5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurant-vivendo-lagos,NA,NA
Yelp,sourcing_yelp,Pizza Do Francês,Italian,NA,Portugal,Lagos,LGS,"Rua Joaquim Taquelim 9Gps N 3706,117 W 840,7508600-760 LagosPortugal",NA,NA,NA,282 046 745,5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/pizza-do-franc%C3%AAs-lagos,NA,NA
Yelp,sourcing_yelp,The Dolphin Restaurante,"African, Portuguese",NA,Portugal,Lagos,LGS,"R. da Calheta, 14A8600-160 LuzPortugal",NA,NA,NA,282 789 992,5,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/the-dolphin-restaurante-luz,NA,NA
Yelp,sourcing_yelp,Harley's Café,Cafes,NA,Portugal,Lagos,LGS,"R. Silva Lopes, 37-398600-623 LagosPortugal",NA,NA,NA,965 667 114,4.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/harleys-caf%C3%A9-lagos-2,NA,NA
Yelp,sourcing_yelp,Only Fools And Horses,Bars,NA,Portugal,Lagos,LGS,Rua Antonio Barbossa VeanaLagosPortugal,NA,NA,NA,NA,4,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/only-fools-and-horses-lagos,NA,NA
Yelp,sourcing_yelp,Maraja - Tandoori - Tasty Indian Food,Indian,NA,Portugal,Lagos,LGS,Rua Afonso de Almeida8600-000 LagosPortugal,NA,NA,NA,NA,4,9 reviews,https://www.yelp.com,https://www.yelp.com/biz/maraja-tandoori-tasty-indian-food-lagos,NA,NA
Yelp,sourcing_yelp,Pateo Velho,"Seafood, Portuguese",NA,Portugal,Lagos,LGS,Rua António Crisógno dos Santos 60LagosPortugal,NA,NA,NA,NA,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/pateo-velho-lagos,NA,NA
Yelp,sourcing_yelp,Praia do Camilo,Beaches,NA,Portugal,Lagos,LGS,8600-315 LagosPortugal,NA,NA,NA,NA,4.5,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/praia-do-camilo-lagos,NA,NA
Yelp,sourcing_yelp,OndaLuz,"Portuguese, Mediterranean",NA,Portugal,Lagos,LGS,"R. Direita, 48600-137 LuzPortugal",NA,NA,NA,911 871 357,5,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/ondaluz-luz,NA,NA
Yelp,sourcing_yelp,Restaurante Palacio da China,"Chinese, Asian Fusion",NA,Portugal,Lagos,LGS,"Rotunda Estrada do Porto de Mós, 288600-282 LagosPortugal",NA,NA,NA,282 763 791,5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-palacio-da-china-lagos,NA,NA
Yelp,sourcing_yelp,Qwazi Natura Snack Bar,Burgers,NA,Portugal,Lagos,LGS,"Rua Gago Coutinho,  38600-593 LagosPortugal",NA,NA,NA,282 180 547,4.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/qwazi-natura-snack-bar-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Onda Norte,Restaurants,NA,Portugal,Lagos,LGS,8600-522 LagosPortugal,NA,NA,NA,282 764 493,4,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-onda-norte-lagos,NA,NA
Yelp,sourcing_yelp,Komal,Indian,NA,Portugal,Lagos,LGS,"Rua Gil Eanes, 5LagosPortugal",NA,NA,NA,282 761 250,4,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/komal-lagos,NA,NA
Yelp,sourcing_yelp,Joe's Garage,"Pubs, Dance Clubs",NA,Portugal,Lagos,LGS,"Rua 1 De Maio, 788600-757 LagosPortugal",NA,NA,NA,917 252 809,4.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/joes-garage-lagos-2,NA,NA
Yelp,sourcing_yelp,Artesão,"Sandwiches, Tapas Bars",NA,Portugal,Lagos,LGS,Marina de LagosLoja 11-128600-780 LagosPortugal,NA,NA,NA,282 042 232,5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/artes%C3%A3o-lagos,NA,NA
Yelp,sourcing_yelp,Restaurant Cantinho Algarvio,Portuguese,NA,Portugal,Lagos,LGS,"Rua Afonso de Almeida, 17-218600-674 LagosPortugal",NA,NA,NA,282 761 289,3.5,8 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurant-cantinho-algarvio-lagos,NA,NA
Yelp,sourcing_yelp,Os Lambertos,"Portuguese, Seafood",NA,Portugal,Lagos,LGS,"R. do Compromisso Marítimo, s/n8600-564 LagosPortugal",NA,NA,NA,282 085 953,4,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/os-lambertos-lagos,NA,NA
Yelp,sourcing_yelp,The Garden,"International, Barbeque, Wine Bars",NA,Portugal,Lagos,LGS,"Rua Lancarote de Freitas, 278600-605 LagosPortugal",NA,NA,NA,913 187 142,3,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/the-garden-lagos,NA,NA
Yelp,sourcing_yelp,Viva Bar & Cozinha,Portuguese,NA,Portugal,Lagos,LGS,"Av. dos Descobrimentos, 438600-645 LagosPortugal",NA,NA,NA,282 086 645,5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/viva-bar-e-cozinha-lagos,NA,NA
Yelp,sourcing_yelp,Lana Taberna De Lagos,Pubs,NA,Portugal,Lagos,LGS,8600-583 LagosPortugal,NA,NA,NA,919 426 240,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/lana-taberna-de-lagos-lagos-2,NA,NA
Yelp,sourcing_yelp,Sweet & Temptation,Cafes,NA,Portugal,Lagos,LGS,"R. Marreiros Neto, 578600-754 LagosPortugal",NA,NA,NA,934 959 463,4,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/sweet-e-temptation-lagos,NA,NA
Yelp,sourcing_yelp,Portofino's Ristorante Italiano,Italian,NA,Portugal,Lagos,LGS,"Marina de Lagos, Primeiro PisoLoja 29-30-318600-780 LagosPortugal",NA,NA,NA,282 799 824,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/portofinos-ristorante-italiano-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante o Pescador,Restaurants,NA,Portugal,Lagos,LGS,"R. Gil Eanes, 68600-742 LagosPortugal",NA,NA,NA,282 767 028,3.5,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-o-pescador-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante a Típica Jotta 13,Restaurants,NA,Portugal,Lagos,LGS,"R. 25 de Abril, 588600-763 LagosPortugal",NA,NA,NA,282 762 319,3,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-a-t%C3%ADpica-jotta-13-lagos,NA,NA
Yelp,sourcing_yelp,Meia preia,"Surfing, Beaches",NA,Portugal,Lagos,LGS,Estrada de São Roque ALagosPortugal,NA,NA,NA,NA,4,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/meia-preia-lagos,NA,NA
Yelp,sourcing_yelp,Asia,Asian Fusion,NA,Portugal,Lagos,LGS,Marina De Lagos Lojas 32-338600-501 LagosPortugal,NA,NA,NA,282 792 180,4,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/asia-lagos,NA,NA
Yelp,sourcing_yelp,La Esterella,Belgian,NA,Portugal,Lagos,LGS,"R. da Oliveira, 328600-315 LagosPortugal",NA,NA,NA,968 545 440,5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/la-esterella-lagos,NA,NA
Yelp,sourcing_yelp,Os Arcos,Seafood,NA,Portugal,Lagos,LGS,"R. 25 de Abril, 308600-763 LagosPortugal",NA,NA,NA,282 763 210,3,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/os-arcos-lagos,NA,NA
Yelp,sourcing_yelp,Centro Ciência Viva de Lagos,Museums,NA,Portugal,Lagos,LGS,"R. Dr. Faria e Silva, 348600-734 LagosPortugal",NA,NA,NA,282 770 000,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/centro-ci%C3%AAncia-viva-de-lagos-lagos,NA,NA
Yelp,sourcing_yelp,Casa do pintor,"French, Seafood",NA,Portugal,Lagos,LGS,"Largo de Santa Maria da Graça, 158600-518 LagosPortugal",NA,NA,NA,917 334 398,5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-do-pintor-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante O Cacto,Restaurants,NA,Portugal,Lagos,LGS,8600-250 LagosPortugal,NA,NA,NA,282 798 285,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-o-cacto-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Jardim,Seafood,NA,Portugal,Lagos,LGS,Meia Praia8600-315 LagosPortugal,NA,NA,NA,282 762 259,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-jardim-lagos-3,NA,NA
Yelp,sourcing_yelp,The star,Bars,NA,Portugal,Lagos,LGS,"Travessa 1 Maio, 98600-000 LagosPortugal",NA,NA,NA,282 769 265,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/the-star-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Bar Inna,"Portuguese, Seafood",NA,Portugal,Lagos,LGS,"R. da Oliveira, 528600-700 LagosPortugal",NA,NA,NA,967 547 326,3.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-bar-inna-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Reis,"Portuguese, Seafood",NA,Portugal,Lagos,LGS,"R. António Barbosa Viana, 218600-677 LagosPortugal",NA,NA,NA,282 762 900,3.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-reis-lagos,NA,NA
Yelp,sourcing_yelp,Imperio do Mar,"Portuguese, Seafood",NA,Portugal,Lagos,LGS,R. Silva Lopes  25-278600-623 LagosPortugal,NA,NA,NA,282 183 812,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/imperio-do-mar-lagos-2,NA,NA
Yelp,sourcing_yelp,Casa de Doces Regionais Taquelim Gonçalves,"Desserts, Patisserie/Cake Shop",NA,Portugal,Lagos,LGS,"R. da Porta de Portugal, 27-29-318600-701 LagosPortugal",NA,NA,NA,282 762 882,3.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-de-doces-regionais-taquelim-gon%C3%A7alves-lagos,NA,NA
Yelp,sourcing_yelp,Shaker Bar,"Pubs, Cocktail Bars",NA,Portugal,Lagos,LGS,"R. 25 Abril, 688600-013 LagosPortugal",NA,NA,NA,282 763 712,4,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/shaker-bar-lagos,NA,NA
Yelp,sourcing_yelp,Ristorante.Pizzeria.Italia,"Italian, Pizza",NA,Portugal,Lagos,LGS,"R. Garrett, 268600-740 LagosPortugal",NA,NA,NA,282 760 043,3.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/ristorante-pizzeria-italia-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Gilberto,"Seafood, Portuguese, Bars",NA,Portugal,Lagos,LGS,"R. Porta de Portugal, 858600-701 LagosPortugal",NA,NA,NA,282 768 799,3,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-gilberto-lagos,NA,NA
Yelp,sourcing_yelp,Pastelaria Gelateria Kiwi,Cafes,NA,Portugal,Lagos,LGS,Avenida dos PescadoresLagosPortugal,NA,NA,NA,NA,5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/pastelaria-gelateria-kiwi-lagos,NA,NA
Yelp,sourcing_yelp,2 Irmãos,Portuguese,NA,Portugal,Lagos,LGS,"Praça Infante Dom Henrique, 5-68600-525 LagosPortugal",NA,NA,NA,282 181 100,3,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/2-irm%C3%A3os-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante O Alberto,"Seafood, Portuguese",NA,Portugal,Lagos,LGS,"Largo Convento Senhora Glória, 278600-660 LagosPortugal",NA,NA,NA,282 769 387,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-o-alberto-lagos,NA,NA
Yelp,sourcing_yelp,Casa Baia,Restaurants,NA,Portugal,Lagos,LGS,"R. Portas de Portugal, 678600-701 LagosPortugal",NA,NA,NA,282 762 343,3.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-baia-lagos,NA,NA
Yelp,sourcing_yelp,Hamburgueria Artesanal Aromas,Burgers,NA,Portugal,Lagos,LGS,"Rua Candido Dos Reis, 198600-681 LagosPortugal",NA,NA,NA,917 735 255,4,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/hamburgueria-artesanal-aromas-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Asinhas,Portuguese,NA,Portugal,Lagos,LGS,"Estrada Ponta Piedade, 24LagosPortugal",NA,NA,NA,217 737 587,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-asinhas-lagos,NA,NA
Yelp,sourcing_yelp,Super,"Bars, Cafes",NA,Portugal,Lagos,LGS,"Rua Primiero de Maio, 518600-757 LagosPortugal",NA,NA,NA,282 096 474,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/super-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Zé Luis,Restaurants,NA,Portugal,Lagos,LGS,E.N. 1258500-524 PortimãoPortugal,NA,NA,NA,282 476 506,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-z%C3%A9-luis-portim%C3%A3o,NA,NA
Yelp,sourcing_yelp,Restaurante a Floresta,"Bars, Shopping",NA,Portugal,Lagos,LGS,"R. António Crisogno dos Santos, 518600-678 LagosPortugal",NA,NA,NA,282 763 719,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-a-floresta-lagos,NA,NA
Yelp,sourcing_yelp,Crema Al Cioccolato,Ice Cream & Frozen Yogurt,NA,Portugal,Lagos,LGS,"Largo Marquês de Pombal, 208600-753 LagosPortugal",NA,NA,NA,963 429 573,4,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/crema-al-cioccolato-lagos,NA,NA
Yelp,sourcing_yelp,Real Portuguese Cuisine,Portuguese,NA,Portugal,Lagos,LGS,"R. Infante de Sagres, 38-408600-743 LagosPortugal",NA,NA,NA,917 991 817,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/real-portuguese-cuisine-lagos,NA,NA
Yelp,sourcing_yelp,Atlantico,Restaurants,NA,Portugal,Lagos,LGS,Urbanização Pinhal da Meia Praia 2-10LagosPortugal,NA,NA,NA,NA,4,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/atlantico-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Bahia Beach Bar,"Hotels, Restaurants",NA,Portugal,Lagos,LGS,"R. Dom João III, Lote 7 Loja a8600-776 LagosPortugal",NA,NA,NA,282 792 089,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-bahia-beach-bar-lagos,NA,NA
Yelp,sourcing_yelp,O Mexilhão,Seafood,NA,Portugal,Lagos,LGS,"R. Gil Eanes, 58600-742 LagosPortugal",NA,NA,NA,282 767 013,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/o-mexilh%C3%A3o-lagos-2,NA,NA
Yelp,sourcing_yelp,O Galeao,Seafood,NA,Portugal,Lagos,LGS,Rua da Laranjeira 1LagosPortugal,NA,NA,NA,NA,3.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/o-galeao-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante A Barrigada,"Seafood, Portuguese",NA,Portugal,Lagos,LGS,Estrada de São Roque8600-315 LagosPortugal,NA,NA,NA,282 792 453,3.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-a-barrigada-lagos-2,NA,NA
Yelp,sourcing_yelp,A Fábrica,International,NA,Portugal,Lagos,LGS,"R. da Praia, 188600-156 LagosPortugal",NA,NA,NA,282 761 492,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/a-f%C3%A1brica-lagos,NA,NA
Yelp,sourcing_yelp,Praia Porto De Mos,Beaches,NA,Portugal,Lagos,LGS,LagosPortugal,NA,NA,NA,NA,4.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/praia-porto-de-mos-lagos,NA,NA
Yelp,sourcing_yelp,Os Doutores,Restaurants,NA,Portugal,Lagos,LGS,Praca Gil Eanes 248600-668 LagosPortugal,NA,NA,NA,917 841 087,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/os-doutores-lagos,NA,NA
Yelp,sourcing_yelp,Taninos,"Portuguese, Wine Bars",NA,Portugal,Lagos,LGS,"R. Silva Lopes, 198600-623 LagosPortugal",NA,NA,NA,282 144 354,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/taninos-lagos,NA,NA
Yelp,sourcing_yelp,Pimenta Piri-Piri,"Burgers, Pizza, Sandwiches",NA,Portugal,Lagos,LGS,"R. 25 de Abril, 448600-763 LagosPortugal",NA,NA,NA,282 087 494,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/pimenta-piri-piri-lagos,NA,NA
Yelp,sourcing_yelp,Lounge Bar,Cocktail Bars,NA,Portugal,Lagos,LGS,LagosPortugal,NA,NA,NA,NA,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/lounge-bar-lagos,NA,NA
Yelp,sourcing_yelp,The Box Bar,Cocktail Bars,NA,Portugal,Lagos,LGS,LagosPortugal,NA,NA,NA,NA,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/the-box-bar-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Lacus,"Seafood, Portuguese",NA,Portugal,Lagos,LGS,"R. Silva Lopes, 58600-623 LagosPortugal",NA,NA,NA,282 084 932,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-lacus-lagos,NA,NA
Yelp,sourcing_yelp,O João,"Seafood, Portuguese",NA,Portugal,Lagos,LGS,"R. Silva Lopes, 158600-623 LagosPortugal",NA,NA,NA,282 761 067,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/o-jo%C3%A3o-lagos,NA,NA
Yelp,sourcing_yelp,Eddie's bar,Bars,NA,Portugal,Lagos,LGS,"Rua 25 de Abril, 99LagosPortugal",NA,NA,NA,NA,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/eddies-bar-lagos,NA,NA
Yelp,sourcing_yelp,Padaria Central,Bakeries,NA,Portugal,Lagos,LGS,"Rua de Maio, 278600-757 LagosPortugal",NA,NA,NA,282 763 994,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/padaria-central-lagos-2,NA,NA
Yelp,sourcing_yelp,Restaurante Dom Henrique,"Cocktail Bars, Portuguese",NA,Portugal,Lagos,LGS,"R. 25 de Abril, 758600-763 LagosPortugal",NA,NA,NA,282 763 563,3,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-dom-henrique-lagos-2,NA,NA
Yelp,sourcing_yelp,la focaccia pizza take awaj a fatia slice,Pizza,NA,Portugal,Lagos,LGS,travessa do mar n16 ruaLagosPortugal,NA,NA,NA,963 106 959,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/la-focaccia-pizza-take-awaj-a-fatia-slice-lagos,NA,NA
Yelp,sourcing_yelp,Veneza,"International, Portuguese",NA,Portugal,Lagos,LGS,"R. 25 de Abril, 718600-763 LagosPortugal",NA,NA,NA,282 760 183,3,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/veneza-lagos,NA,NA
Yelp,sourcing_yelp,Lazy Jacks,"Bars, Portuguese, Seafood",NA,Portugal,Lagos,LGS,"Marina de Lagos, 88600-551 LagosPortugal",NA,NA,NA,911 568 143,2.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/lazy-jacks-lagos,NA,NA
Yelp,sourcing_yelp,Gaivota Branca,"Modern European, Beach Bars, Seafood",NA,Portugal,Lagos,LGS,Estrada da Meia Praia8600-315 LagosPortugal,NA,NA,NA,282 761 466,3,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/gaivota-branca-lagos,NA,NA
Yelp,sourcing_yelp,Pizzolino Pizza,Pizza,NA,Portugal,Lagos,LGS,"R. Capitão Salgueiro Maia, 88600-620 LagosPortugal",NA,NA,NA,282 769 647,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/pizzolino-pizza-lagos-2,NA,NA
Yelp,sourcing_yelp,Miammiam Glouglou,Restaurants,NA,Portugal,Lagos,LGS,"Av. das Comunidades Portuguesas, Loja B.8600-501 LagosPortugal",NA,NA,NA,NA,3.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/miammiam-glouglou-lagos,NA,NA
Yelp,sourcing_yelp,Praia de Dona Ana,Beaches,NA,Portugal,Lagos,LGS,Praia Dona Ana8600-500 LagosPortugal,NA,NA,NA,NA,4,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/praia-de-dona-ana-lagos,NA,NA
Yelp,sourcing_yelp,Café Oceano,"Portuguese, Cafes",NA,Portugal,Lagos,LGS,"R. Porta de Portugal, 5-78600-701 LagosPortugal",NA,NA,NA,282 762 126,3,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/caf%C3%A9-oceano-lagos,NA,NA
Yelp,sourcing_yelp,Lalitana Restaurant,Vegetarian,NA,Portugal,Lagos,LGS,"R. Gil Vicente, 26Lalitana Guesthouse8600-596 LagosPortugal",NA,NA,NA,914 061 143,3.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/lalitana-restaurant-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante O Charco,Seafood,NA,Portugal,Lagos,LGS,"R. 25 de Abril, 38600-763 LagosPortugal",NA,NA,NA,282 763 702,2.5,4 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-o-charco-lagos,NA,NA
Yelp,sourcing_yelp,Barroca Bar & Restaurante,"Cocktail Bars, Barbeque, Wine Bars",NA,Portugal,Lagos,LGS,Rua DireitaLuzPortugal,NA,NA,NA,282 762 799,4.5,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/barroca-bar-e-restaurante-luz,NA,NA
Yelp,sourcing_yelp,Restaurante Cantinho Do Mar,Restaurants,NA,Portugal,Lagos,LGS,Rua Soeiro da Costa 68600-624 LagosPortugal,NA,NA,NA,282 767 722,3.5,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-cantinho-do-mar-lagos-2,NA,NA
Yelp,sourcing_yelp,Three Monkeys,"Pubs, Cocktail Bars",NA,Portugal,Lagos,LGS,"Rua Lançarote de Freitas, 268600-605 LagosPortugal",NA,NA,NA,NA,2.5,6 reviews,https://www.yelp.com,https://www.yelp.com/biz/three-monkeys-lagos,NA,NA
Yelp,sourcing_yelp,Casa Chico Ze,Restaurants,NA,Portugal,Lagos,LGS,Sitio da TorreLagosPortugal,NA,NA,NA,282 798 205,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/casa-chico-ze-lagos,NA,NA
Yelp,sourcing_yelp,Bogani Desperta,"Cafes, Bistros",NA,Portugal,Lagos,LGS,"R. Victor da Costa e Silva, 30A8600-645 LagosPortugal",NA,NA,NA,NA,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/bogani-desperta-lagos,NA,NA
Yelp,sourcing_yelp,Meia Praia,Beaches,NA,Portugal,Lagos,LGS,Largo da República8600-150 LagosPortugal,NA,NA,NA,NA,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/meia-praia-lagos,NA,NA
Yelp,sourcing_yelp,Santa Maria,Burgers,NA,Portugal,Lagos,LGS,"Rua Da Silva Lopes, 6LagosPortugal",NA,NA,NA,NA,3,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/santa-maria-lagos,NA,NA
Yelp,sourcing_yelp,Bar Quim,"Beach Bars, Portuguese",NA,Portugal,Lagos,LGS,Meia Praia8600-150 LagosPortugal,NA,NA,NA,282 763 294,5,1 review,https://www.yelp.com,https://www.yelp.com/biz/bar-quim-lagos,NA,NA
Yelp,sourcing_yelp,Fortaleza da Luz,"Portuguese, Mediterranean",NA,Portugal,Lagos,LGS,"Av. dos Pescadores, 38600-130 LuzPortugal",NA,NA,NA,912 511 196,4,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/fortaleza-da-luz-luz,NA,NA
Yelp,sourcing_yelp,Linda The Beach Bar,Beach Bars,NA,Portugal,Lagos,LGS,Praia de São Roque8600-315 LagosPortugal,NA,NA,NA,282 792 146,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/linda-the-beach-bar-lagos,NA,NA
Yelp,sourcing_yelp,Resturent Indian Shalimar,Indian,NA,Portugal,Lagos,LGS,"R. Conselheiro Joaquim Machado, 58600-682 LagosPortugal",NA,NA,NA,282 768 141,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/resturent-indian-shalimar-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante O TriÂngulo,Restaurants,NA,Portugal,Lagos,LGS,8600-593 LagosPortugal,NA,NA,NA,282 764 736,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-o-tri%C3%A2ngulo-lagos,NA,NA
Yelp,sourcing_yelp,Taverna Velha,Tabernas,NA,Portugal,Lagos,LGS,"Rua Lançerota de Freitas, 348600-605 LagosPortugal",NA,NA,NA,282 778 162,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/taverna-velha-lagos,NA,NA
Yelp,sourcing_yelp,Alma Cafe & Bistro,"Seafood, Bistros, International",NA,Portugal,Lagos,LGS,Av. dos Descobrimentos8600-645 LagosPortugal,NA,NA,NA,282 798 944,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/alma-cafe-e-bistro-lagos-2,NA,NA
Yelp,sourcing_yelp,A Cave,"Cafes, Bars",NA,Portugal,Lagos,LGS,"Praça das Armas, 268600-523 LagosPortugal",NA,NA,NA,918 570 281,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/a-cave-lagos,NA,NA
Yelp,sourcing_yelp,Restaurante Prato Cheio,Restaurants,NA,Portugal,Lagos,LGS,"R. Dr. Francisco Sá Carneiro, 238600-581 LagosPortugal",NA,NA,NA,282 762 138,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/restaurante-prato-cheio-lagos,NA,NA
Yelp,sourcing_yelp,Bar Atalaia,Bars,NA,Portugal,Lagos,LGS,Estrada da AtalaiaLagosPortugal,NA,NA,NA,NA,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/bar-atalaia-lagos,NA,NA
Yelp,sourcing_yelp,Padaria do Wini,Restaurants,NA,Portugal,Lagos,LGS,"R. São Gonçalo de Lagos, 108600-631 LagosPortugal",NA,NA,NA,282 760 146,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/padaria-do-wini-lagos,NA,NA
Yelp,sourcing_yelp,The Lighthouse,"Bars, Tapas/Small Plates",NA,Portugal,Lagos,LGS,Marina de Lagos8600-315 LagosPortugal,NA,NA,NA,282 762 115,3,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/the-lighthouse-lagos,NA,NA
Yelp,sourcing_yelp,Pastelaria Havaneza,"Bars, Restaurants",NA,Portugal,Lagos,LGS,"R. Lançarote de Freitas, 528600-605 LagosPortugal",NA,NA,NA,282 767 954,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/pastelaria-havaneza-lagos,NA,NA
Yelp,sourcing_yelp,Praia da Batata,Beaches,NA,Portugal,Lagos,LGS,LagosLagosPortugal,NA,NA,NA,NA,4,1 review,https://www.yelp.com,https://www.yelp.com/biz/praia-da-batata-lagos,NA,NA
