Yelp,sourcing_yelp,Goka,Japanese,NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 1908870 Sitges",NA,NA,NA,676 292 465,4  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/goka-sitges,NA,NA,"NA
Mon 12:00 PM - 5:00 PM
Tue 7:30 PM - 12:00 AM (Next day)
Wed 12:00 PM - 5:00 PM
Thu 7:30 PM - 12:00 AM (Next day)
Fri 12:00 PM - 5:00 PM
Sat 7:30 PM - 12:00 AM (Next day)
Sun 12:00 PM - 5:00 PM"
Yelp,sourcing_yelp,Vivinwine,Tapas/Small Plates,NA,Spain,Cambrills,CBL,"Carrer de Sant Bonaventura, 1708870 Sitges",NA,NA,NA,937 098 154,4.5  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/vivinwine-sitges,NA,NA,"NA
Mon Closed
Tue 11:00 AM - 4:00 PM
Wed 6:00 PM - 11:00 PM
Thu 11:00 AM - 4:00 PM
Fri 6:00 PM - 11:00 PM
Sat 11:00 AM - 4:00 PM
Sun 6:00 PM - 11:00 PM"
Yelp,sourcing_yelp,Ribera,Mediterranean,NA,Spain,Cambrills,CBL,"Paseo de la Ribera, 3808870 Sitges",NA,NA,NA,938 942 051,3.5  ,12 reviews,https://www.yelp.com,https://www.yelp.com/biz/ribera-sitges-2,NA,NA,"NA
Mon 10:30 AM - 1:00 AM (Next day)
Tue 10:30 AM - 1:00 AM (Next day)
Wed 10:30 AM - 1:00 AM (Next day)
Thu 10:30 AM - 1:00 AM (Next day)
Fri 10:30 AM - 1:00 AM (Next day)
Sat 10:30 AM - 1:00 AM (Next day)
Sun 10:30 AM - 1:00 AM (Next day)"
Yelp,sourcing_yelp,Lady Green,"Vegan, Vegetarian",NA,Spain,Cambrills,CBL,"Carrer Sant Pau, 1108870 Sitges",NA,NA,NA,931 715 914,4.5  ,11 reviews,https://www.yelp.com,https://www.yelp.com/biz/lady-green-sitges,NA,NA,"NA
Mon Closed
Tue Closed
Wed 1:00 PM - 4:00 PM
Thu 7:00 PM - 11:00 PM
Fri 1:00 PM - 4:00 PM
Sat 7:00 PM - 11:00 PM
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,Restaurante Cal Pinxo,Mediterranean,NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 608870 Sitges",NA,NA,NA,938 948 637,4  ,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/restaurante-cal-pinxo-sitges,NA,NA,NA
Yelp,sourcing_yelp,Pura Vida,Italian,NA,Spain,Cambrills,CBL,"Carrer d'Espalter, 808870 Sitges",NA,NA,NA,938 949 940,4  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/pura-vida-sitges-2,NA,NA,NA
Yelp,sourcing_yelp,Curry & Rice,Indian,NA,Spain,Cambrills,CBL,"Carrer Primer de Maig, 1408870 Sitges",NA,NA,NA,938 114 468,4  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/curry-y-rice-sitges,NA,NA,"NA
Mon 12:00 PM - 11:00 PM
Tue 12:00 PM - 11:00 PM
Wed 12:00 PM - 11:00 PM
Thu 12:00 PM - 11:00 PM
Fri 12:00 PM - 11:00 PM
Sat 12:00 PM - 11:00 PM
Sun 12:00 PM - 11:00 PM"
Yelp,sourcing_yelp,Casa Tecla,"Sandwiches, Bars",NA,Spain,Cambrills,CBL,"Carrer de Sant Francesc, 908870 Sitges",NA,NA,NA,938 948 021,3.5  ,7 reviews,https://www.yelp.com,https://www.yelp.com/biz/casa-tecla-sitges-2,NA,NA,"NA
Mon 9:30 AM - 1:30 AM (Next day)
Tue 9:30 AM - 1:30 AM (Next day)
Wed 9:30 AM - 1:30 AM (Next day)
Thu 9:30 AM - 1:30 AM (Next day)
Fri 9:30 AM - 1:30 AM (Next day)
Sat 9:30 AM - 1:30 AM (Next day)
Sun 9:30 AM - 1:30 AM (Next day)"
Yelp,sourcing_yelp,El Santo,Burgers,NA,Spain,Cambrills,CBL,"Carrer Josep, 3008870 Sitges",NA,NA,NA,938 940 275,4.5  ,11 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-santo-sitges,NA,NA,NA
Yelp,sourcing_yelp,El Cafe de la Plata,Spanish,NA,Spain,Cambrills,CBL,"Avenida Port D'Aiguadoç, 4808870 Sitges",NA,NA,NA,938 949 081,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-cafe-de-la-plata-sitges,NA,NA,"NA
Mon 5:30 PM - 2:00 AM (Next day)
Tue 5:30 PM - 2:00 AM (Next day)
Wed 5:30 PM - 2:00 AM (Next day)
Thu 5:30 PM - 2:00 AM (Next day)
Fri 12:30 PM - 3:00 AM (Next day)
Sat 12:30 PM - 3:00 AM (Next day)
Sun 12:30 PM - 1:00 AM (Next day)"
Yelp,sourcing_yelp,R & B,"Kebab, Pizza",NA,Spain,Cambrills,CBL,"Carrer Santa Tecla, 1408870 Sitges",NA,NA,NA,938 114 468,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/r-y-b-sitges,NA,NA,"NA
Mon 12:00 PM - 2:00 AM (Next day)
Tue 12:00 PM - 2:00 AM (Next day)
Wed 12:00 PM - 2:00 AM (Next day)
Thu 12:00 PM - 2:00 AM (Next day)
Fri 12:00 PM - 2:00 AM (Next day)
Sat 12:00 PM - 2:00 AM (Next day)
Sun 12:00 PM - 2:00 AM (Next day)"
Yelp,sourcing_yelp,Vivero,"Lounges, Mediterranean, Arroceria / Paella",NA,Spain,Cambrills,CBL,"Avinguda Balmins, s/n08870 Sitges",NA,NA,NA,938 942 149,3.5  ,20 reviews,https://www.yelp.com,https://www.yelp.com/biz/vivero-sitges-2,NA,NA,"NA
Mon 1:00 AM - 4:00 PM
Tue 8:00 PM - 12:00 AM (Next day)
Wed 1:00 AM - 4:00 PM
Thu 8:00 PM - 12:00 AM (Next day)
Fri 1:00 AM - 4:00 PM
Sat 8:00 PM - 12:00 AM (Next day)
Sun 1:00 AM - 4:00 PM"
Yelp,sourcing_yelp,Montroig,Coffee & Tea,NA,Spain,Cambrills,CBL,Calle de Marqués de Mont-roig 11-1308870 Sitges,NA,NA,NA,938 948 439,3.5  ,31 reviews,https://www.yelp.com,https://www.yelp.com/biz/montroig-sitges,NA,NA,NA
Yelp,sourcing_yelp,al fresco,Restaurants,NA,Spain,Cambrills,CBL,"Sitges, Barcelona",NA,NA,NA,NA,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/al-fresco-sitges-2,NA,NA,NA
Yelp,sourcing_yelp,Gazao,"Japanese, Korean, Sushi Bars",NA,Spain,Cambrills,CBL,"Carrer de les Parellades, 3808870 Sitges",NA,NA,NA,938 488 514,5  ,1 review,https://www.yelp.com,https://www.yelp.com/biz/gazao-sitges,NA,NA,NA
Yelp,sourcing_yelp,Sitges Bon Estar,"Spanish, Catalan, Mediterranean",NA,Spain,Cambrills,CBL,"Carrer de les Parellades, 6308870 Sitges",NA,NA,NA,938 943 493,4  ,8 reviews,https://www.yelp.com,https://www.yelp.com/biz/sitges-bon-estar-sitges,NA,NA,NA
Yelp,sourcing_yelp,El Cable,"Spanish, Tapas Bars",NA,Spain,Cambrills,CBL,"Carrer de Barcelona, 108870 Sitges",NA,NA,NA,938 948 761,4.5  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-cable-sitges,NA,NA,"NA
Mon 6:30 PM - 11:00 PM
Tue 6:30 PM - 11:00 PM
Wed 6:30 PM - 11:00 PM
Thu 7:00 PM - 11:30 PM
Fri 7:00 PM - 11:30 PM
Sat 12:00 PM - 3:30 PM
Sun 7:00 PM - 11:30 PM"
Yelp,sourcing_yelp,El Maror de Sitges,Tapas Bars,NA,Spain,Cambrills,CBL,"Carrer de Port Alegre, 5708870 Sitges",NA,NA,NA,NA,5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-maror-de-sitges-sitges,NA,NA,NA
Yelp,sourcing_yelp,Galicia,"Modern European, Pizza",NA,Spain,Cambrills,CBL,"Carrer d'Angel Vidal, 2008870 Sitges",NA,NA,NA,938 940 091,5  ,3 reviews,https://www.yelp.com,https://www.yelp.com/biz/galicia-sitges,NA,NA,NA
Yelp,sourcing_yelp,SoCa Southern California,American (Traditional),NA,Spain,Cambrills,CBL,"Carrer Sant Gaudenci, 908870 Sitges",NA,NA,NA,938 943 046,4  ,13 reviews,https://www.yelp.com,https://www.yelp.com/biz/soca-southern-california-sitges,NA,NA,"NA
Mon 7:00 PM - 12:00 AM (Next day)
Tue 7:00 PM - 12:00 AM (Next day)
Wed 7:00 PM - 12:00 AM (Next day)
Thu 7:00 PM - 12:00 AM (Next day)
Fri 7:00 PM - 12:00 AM (Next day)
Sat 1:00 PM - 12:00 AM (Next day)
Sun 1:00 PM - 12:00 AM (Next day)"
Yelp,sourcing_yelp,El Fornet d'en Rossend,"Desserts, Cafeteria, Bakeries",NA,Spain,Cambrills,CBL,"Carrer de Sant Francesc, 1908870 Sitges",NA,NA,NA,936 641 225,4.5  ,2 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-fornet-d-en-rossend-sitges,NA,NA,"NA
Mon 7:00 AM - 9:30 PM
Tue 7:00 AM - 9:30 PM
Wed 7:00 AM - 9:30 PM
Thu 7:00 AM - 9:30 PM
Fri 7:00 AM - 9:30 PM
Sat 7:00 AM - 9:30 PM
Sun 8:00 AM - 9:30 PM"
Yelp,sourcing_yelp,El Racó,Pizza,NA,Spain,Cambrills,CBL,"Passeig de la Ribera, 3408870 Sitges",NA,NA,NA,938 946 601,4.5  ,5 reviews,https://www.yelp.com,https://www.yelp.com/biz/el-rac%C3%B3-sitges,NA,NA,"NA
Mon 1:00 PM - 4:00 PM
Tue 8:00 PM - 12:00 AM (Next day)
Wed 1:00 PM - 4:00 PM
Thu 8:00 PM - 12:00 AM (Next day)
Fri 1:00 PM - 4:00 PM
Sat 8:00 PM - 12:00 AM (Next day)
Sun 1:00 PM - 4:00 PM"
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/la-incid%C3%A8ncia-del-factor-vi-sitges,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/casa-sevilla-sitges,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/can-gregori-sitges-2,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/red-velvet-barcelona-2,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/hola-club-sitges-sitges,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/villa-marina-sitges-sitges,NA,NA,NA
Yelp,sourcing_yelp,NA,NA,NA,Spain,Cambrills,CBL,NA,NA,NA,NA,NA,NA,NA,https://www.yelp.com,https://www.yelp.com/biz/buenos-aires-grill-sitges,NA,NA,NA
