Competitor ,Country_code,City_code,hex7_tag,Restaurant Name,Ratings,Number of reviews,Food tag 1,Schdeule,Min. Order Price,Delivery Cost,Restaurant Link,Created_at,Updated_at
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Cofetaria Herr Strudel,-.-,1,InternaÈ›ional ,Închide la 20:00,FALSE,4.99  Lei,https://tazz.ro/brasov/cofetaria-herr-strudel/4033/partener,30/10/2020 14:27:51,30/10/2020 14:27:51
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Roma,-.-,1,InternaÈ›ional ,Deschide în 05.11 la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/pizza-roma/3049/partener,30/10/2020 14:27:52,30/10/2020 14:27:52
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Subway Centru Brasov,-.-,1,InternaÈ›ional ,Închide la 19:45,FALSE,4.99  Lei,https://tazz.ro/brasov/subway-centru-brasov/3329/partener,30/10/2020 14:27:53,30/10/2020 14:27:53
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,SushiVO Brasov,-.-,1,InternaÈ›ional ,Închide la 21:00,30.00 Lei,Free Delivery,https://tazz.ro/brasov/sushivo-brasov/3052/partener,30/10/2020 14:27:54,30/10/2020 14:27:54
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Bistro Albert,-.-,0,InternaÈ›ional ,Deschide la 13:00,FALSE,4.99  Lei,https://tazz.ro/brasov/bistro-albert/3168/partener,30/10/2020 14:27:54,30/10/2020 14:27:54
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Four Star Pizza,-.-,0,InternaÈ›ional ,Deschide la 11:00,45.00 Lei,5.00  Lei,https://tazz.ro/brasov/four-star-pizza/3873/partener,30/10/2020 14:27:55,30/10/2020 14:27:55
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Jamaica Old and Best,-.-,0,InternaÈ›ional ,Închis,FALSE,4.99  Lei,https://tazz.ro/brasov/jamaica-old-and-best/3720/partener,30/10/2020 14:27:56,30/10/2020 14:27:56
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,La Vita e Bella,-.-,0,Italian ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/la-vita-e-bella/3283/partener,30/10/2020 14:27:57,30/10/2020 14:27:57
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pickles,-.-,0,InternaÈ›ional ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/pickles/2678/partener,30/10/2020 14:27:58,30/10/2020 14:27:58
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Taverna d`altÄƒdatÄƒ,-.-,0,RomÃ¢nesc ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/brasov/taverna-d-altadata/659/partener,30/10/2020 14:27:59,30/10/2020 14:27:59
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,The Drake Pub,-.-,0,InternaÈ›ional ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/brasov/the-drake-pub/3327/partener,30/10/2020 14:28:00,30/10/2020 14:28:00
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Perumania.ro,-.-,3,InternaÈ›ional ,Închide la 17:00,FALSE,4.99  Lei,https://tazz.ro/brasov/perumania-ro/3172/partener,30/10/2020 14:28:01,30/10/2020 14:28:01
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Bistro St. John,-.-,3,Italian ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/bistro-st-john/3417/partener,30/10/2020 14:28:02,30/10/2020 14:28:02
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Andoâ€™s,4.4,43,InternaÈ›ional ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/brasov/ando-s/3435/partener,30/10/2020 14:28:03,30/10/2020 14:28:03
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,KFC Brasov,4.2,43,American ,Deschide la 12:00,30.00 Lei,Free Delivery,https://tazz.ro/brasov/kfc-brasov/3741/partener,30/10/2020 14:28:04,30/10/2020 14:28:04
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Azima,-.-,4,Asiatic ,Închis,FALSE,4.99  Lei,https://tazz.ro/brasov/azima/3439/partener,30/10/2020 14:28:04,30/10/2020 14:28:04
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Go Greek Taverna,3.2,6,InternaÈ›ional ,Deschide în 04.11 la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/go-greek-taverna/3050/partener,30/10/2020 14:28:05,30/10/2020 14:28:05
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Taqueria Mexicana,3.1,5,Mexican ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/taqueria-mexicana/3312/partener,30/10/2020 14:28:06,30/10/2020 14:28:06
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Quick Bites Brasov,2.6,6,InternaÈ›ional ,Închide la 22:00,30.00 Lei,5.00  Lei,https://tazz.ro/brasov/quick-bites-brasov/3496/partener,30/10/2020 14:28:07,30/10/2020 14:28:07
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Andoâ€™s Pizza,-.-,1,InternaÈ›ional ,Deschide la 22:00,50.00 Lei,4.99  Lei,https://tazz.ro/brasov/ando-s-pizza/3436/partener,30/10/2020 14:28:08,30/10/2020 14:28:08
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Friptache,-.-,1,InternaÈ›ional ,Deschide la 11:00,50.00 Lei,2.99  Lei,https://tazz.ro/brasov/friptache/3272/partener,30/10/2020 14:28:09,30/10/2020 14:28:09
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pilvax,-.-,1,InternaÈ›ional ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/pilvax/3897/partener,30/10/2020 14:28:10,30/10/2020 14:28:10
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Volla,-.-,1,Italian ,Deschide la 11:30,30.00 Lei,Free Delivery,https://tazz.ro/brasov/pizza-volla/3726/partener,30/10/2020 14:28:11,30/10/2020 14:28:11
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Restaurant Dumicat,-.-,1,InternaÈ›ional ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/restaurant-dumicat/4214/partener,30/10/2020 14:28:12,30/10/2020 14:28:12
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Cartofisserie AFI Brasov,-.-,0,InternaÈ›ional ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/cartofisserie-afi-brasov/4190/partener,30/10/2020 14:28:12,30/10/2020 14:28:12
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Noodle Pack Afi Brasov,-.-,0,Asiatic ,Închide la 21:00,FALSE,10.00  Lei,https://tazz.ro/brasov/noodle-pack-afi-brasov/4192/partener,30/10/2020 14:28:13,30/10/2020 14:28:13
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Old Shanghai,-.-,0,Asiatic ,Deschide la 11:00,49.00 Lei,Free Delivery,https://tazz.ro/brasov/old-shanghai/3898/partener,30/10/2020 14:28:14,30/10/2020 14:28:14
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pitache,-.-,0,Italian ,Deschide la 11:00,50.00 Lei,2.99  Lei,https://tazz.ro/brasov/pitache/3274/partener,30/10/2020 14:28:15,30/10/2020 14:28:15
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Restaurant Mado,-.-,0,InternaÈ›ional ,Închide la 21:30,35.00 Lei,4.99  Lei,https://tazz.ro/brasov/restaurant-mado/4200/partener,30/10/2020 14:28:16,30/10/2020 14:28:16
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Street Food Lab,-.-,0,InternaÈ›ional ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/street-food-lab/3419/partener,30/10/2020 14:28:17,30/10/2020 14:28:17
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Traditional Veritabil,-.-,0,InternaÈ›ional ,Închide la 21:30,9.00 Lei,5.50  Lei,https://tazz.ro/brasov/traditional-veritabil/4017/partener,30/10/2020 14:28:18,30/10/2020 14:28:18
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Trattoria Italia Brasov,-.-,0,InternaÈ›ional ,Deschide la 11:00,50.00 Lei,Free Delivery,https://tazz.ro/brasov/trattoria-italia-brasov/3465/partener,30/10/2020 14:28:19,30/10/2020 14:28:19
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,NexT Door,5,8,InternaÈ›ional ,Deschide la 11:00,45.00 Lei,4.99  Lei,https://tazz.ro/brasov/next-door/3478/partener,30/10/2020 14:28:20,30/10/2020 14:28:20
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Filalei Shaorma,-.-,4,InternaÈ›ional ,Închide la 19:00,FALSE,4.99  Lei,https://tazz.ro/brasov/filalei-shaorma/3667/partener,30/10/2020 14:28:21,30/10/2020 14:28:21
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Super Natural,-.-,2,InternaÈ›ional ,Închis,FALSE,4.99  Lei,https://tazz.ro/brasov/super-natural/588/partener,30/10/2020 14:28:21,30/10/2020 14:28:21
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Gratar urban,4.5,21,American ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/gratar-urban/542/partener,30/10/2020 14:28:22,30/10/2020 14:28:22
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Express,4.5,14,InternaÈ›ional ,Închide la 22:30,50.00 Lei,Free Delivery,https://tazz.ro/brasov/pizza-express/3561/partener,30/10/2020 14:28:23,30/10/2020 14:28:23
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Sushi Master Brasov,4.3,26,Asiatic ,Închide la 21:00,50.00 Lei,Free Delivery,https://tazz.ro/brasov/sushi-master-brasov/306/partener,30/10/2020 14:28:24,30/10/2020 14:28:24
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Kowlun,4.2,11,InternaÈ›ional ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/kowlun/3282/partener,30/10/2020 14:28:25,30/10/2020 14:28:25
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Ready to Box Chopstix Brasov,4,22,Asiatic ,Deschide la 11:00,FALSE,Free Delivery,https://tazz.ro/brasov/ready-to-box-chopstix-brasov/323/partener,30/10/2020 14:28:26,30/10/2020 14:28:26
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Transilvania,4,6,InternaÈ›ional ,Închide la 22:30,50.00 Lei,Free Delivery,https://tazz.ro/brasov/pizza-transilvania/3556/partener,30/10/2020 14:28:27,30/10/2020 14:28:27
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Transilvania Doner,4,5,InternaÈ›ional ,Închide la 22:30,30.00 Lei,Free Delivery,https://tazz.ro/brasov/transilvania-doner/3559/partener,30/10/2020 14:28:29,30/10/2020 14:28:29
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Grill Master,3,11,RomÃ¢nesc ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/grill-master/716/partener,30/10/2020 14:28:30,30/10/2020 14:28:30
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Fily,1.9,8,InternaÈ›ional ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/fily/3821/partener,30/10/2020 14:28:31,30/10/2020 14:28:31
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Adaggio,1.8,5,Italian ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/adaggio/554/partener,30/10/2020 14:28:32,30/10/2020 14:28:32
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Grill & Burgers,-.-,1,InternaÈ›ional ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/brasov/grill-burgers/3586/partener,30/10/2020 14:28:33,30/10/2020 14:28:33
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Cucinino Pasta Bar,-.-,0,Italian ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/cucinino-pasta-bar/3597/partener,30/10/2020 14:28:33,30/10/2020 14:28:33
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Bakabi,-.-,3,RomÃ¢nesc ,Deschide la 11:00,50.00 Lei,Free Delivery,https://tazz.ro/brasov/bakabi/375/partener,30/10/2020 14:28:34,30/10/2020 14:28:34
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Oat Box,-.-,2,InternaÈ›ional ,Închide la 21:30,FALSE,4.99  Lei,https://tazz.ro/brasov/oat-box/3044/partener,30/10/2020 14:28:36,30/10/2020 14:28:36
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Delicious Raw Weiss,-.-,1,InternaÈ›ional ,Închis,FALSE,4.99  Lei,https://tazz.ro/brasov/delicious-raw-weiss/325/partener,30/10/2020 14:28:36,30/10/2020 14:28:36
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Don Gigi,4.9,12,InternaÈ›ional ,Închide la 20:30,50.00 Lei,4.99  Lei,https://tazz.ro/brasov/don-gigi/395/partener,30/10/2020 14:28:37,30/10/2020 14:28:37
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Scularie,4.9,11,Italian ,Deschide la 11:00,35.00 Lei,Free Delivery,https://tazz.ro/brasov/scularie/404/partener,30/10/2020 14:28:38,30/10/2020 14:28:38
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Amore,4.8,6,Italian ,Închis,50.00 Lei,Free Delivery,https://tazz.ro/brasov/pizza-amore/405/partener,30/10/2020 14:28:39,30/10/2020 14:28:39
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pandamania,4.7,124,InternaÈ›ional ,Închide la 22:00,35.00 Lei,Free Delivery,https://tazz.ro/brasov/pandamania/309/partener,30/10/2020 14:28:40,30/10/2020 14:28:40
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Blue Viking,4.7,94,Italian ,Închide la 22:00,FALSE,Free Delivery,https://tazz.ro/brasov/blue-viking/319/partener,30/10/2020 14:28:41,30/10/2020 14:28:41
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Zorba The Greek,4.6,23,Grecesc ,Deschide la 11:00,50.00 Lei,8.00  Lei,https://tazz.ro/brasov/zorba-the-greek/589/partener,30/10/2020 14:28:43,30/10/2020 14:28:43
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Oaki Junior,-.-,4,InternaÈ›ional ,Deschide la 12:00,30.00 Lei,Free Delivery,https://tazz.ro/brasov/oaki-junior/485/partener,30/10/2020 14:28:44,30/10/2020 14:28:44
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Restaurant Maestro,-.-,4,RomÃ¢nesc ,Deschide la 11:30,45.00 Lei,Free Delivery,https://tazz.ro/brasov/restaurant-maestro/623/partener,30/10/2020 14:28:45,30/10/2020 14:28:45
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Mikela,4.5,84,InternaÈ›ional ,Închide la 22:00,29.00 Lei,Free Delivery,https://tazz.ro/brasov/pizza-mikela/373/partener,30/10/2020 14:28:46,30/10/2020 14:28:46
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pinto Bistro,4.4,275,Italian ,Închis,FALSE,Free Delivery,https://tazz.ro/brasov/pinto-bistro/322/partener,30/10/2020 14:28:48,30/10/2020 14:28:48
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Broaster Chicken Brasov,4.3,13,InternaÈ›ional ,Închide la 22:00,35.00 Lei,4.99  Lei,https://tazz.ro/brasov/broaster-chicken-brasov/545/partener,30/10/2020 14:28:49,30/10/2020 14:28:49
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Casa Avram Iancu,4.2,404,RomÃ¢nesc ,Închide la 21:30,50.00 Lei,Free Delivery,https://tazz.ro/brasov/casa-avram-iancu/308/partener,30/10/2020 14:28:50,30/10/2020 14:28:50
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Meatica,4.1,27,InternaÈ›ional ,Închide la 21:30,50.00 Lei,Free Delivery,https://tazz.ro/brasov/meatica/611/partener,30/10/2020 14:28:51,30/10/2020 14:28:51
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Crouton,4.1,9,InternaÈ›ional ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/crouton/3699/partener,30/10/2020 14:28:52,30/10/2020 14:28:52
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Cityfood,4,116,InternaÈ›ional ,Deschide la 11:00,35.00 Lei,Free Delivery,https://tazz.ro/brasov/cityfood/327/partener,30/10/2020 14:28:53,30/10/2020 14:28:53
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Divina,3.9,30,Italian ,Închide la 23:00,30.00 Lei,5.00  Lei,https://tazz.ro/brasov/pizza-divina/328/partener,30/10/2020 14:28:54,30/10/2020 14:28:54
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Casa Racovita,3.8,6,European ,Închis,35.00 Lei,Free Delivery,https://tazz.ro/brasov/casa-racovita/468/partener,30/10/2020 14:28:55,30/10/2020 14:28:55
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Denny`s American Food,3.8,5,American ,Deschide la 13:00,1.00 Lei,8.00  Lei,https://tazz.ro/brasov/denny-s-american-food/721/partener,30/10/2020 14:28:56,30/10/2020 14:28:56
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Dirty Fries,3.7,7,InternaÈ›ional ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/dirty-fries/3593/partener,30/10/2020 14:28:56,30/10/2020 14:28:56
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Mititei de la Matei,3.6,5,InternaÈ›ional ,Închide la 21:00,FALSE,4.99  Lei,https://tazz.ro/brasov/mititei-de-la-matei/3700/partener,30/10/2020 14:28:57,30/10/2020 14:28:57
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Beraria Pofta sau Foame,-.-,1,InternaÈ›ional ,Închis,50.00 Lei,5.00  Lei,https://tazz.ro/brasov/beraria-pofta-sau-foame/3464/partener,30/10/2020 14:28:58,30/10/2020 14:28:58
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Crouton Coresi,-.-,1,InternaÈ›ional ,Deschide la 11:00,30.00 Lei,4.99  Lei,https://tazz.ro/brasov/crouton-coresi/3702/partener,30/10/2020 14:28:59,30/10/2020 14:28:59
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Pizza Napoli,-.-,1,Italian ,Închide la 21:30,50.00 Lei,Free Delivery,https://tazz.ro/brasov/pizza-napoli/3618/partener,30/10/2020 14:29:00,30/10/2020 14:29:00
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Xin Yue Brasov,-.-,1,Chinezesc ,Închide la 20:00,50.00 Lei,5.00  Lei,https://tazz.ro/brasov/xin-yue-brasov/3622/partener,30/10/2020 14:29:01,30/10/2020 14:29:01
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Zaza Bistro,-.-,1,InternaÈ›ional ,Deschide la 12:00,FALSE,4.99  Lei,https://tazz.ro/brasov/zaza-bistro/3617/partener,30/10/2020 14:29:02,30/10/2020 14:29:02
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,CofetÄƒria Bombo,-.-,0,InternaÈ›ional ,Închide la 20:00,FALSE,4.99  Lei,https://tazz.ro/brasov/cofetaria-bombo/627/partener,30/10/2020 14:29:03,30/10/2020 14:29:03
,,,,,,,,,,,,,
tazz.ro,RO,BRV,871e52703ffffff,Ready to Box Chopstix Afi Brasov,-.-,0,Asiatic ,Deschide la 11:00,FALSE,4.99  Lei,https://tazz.ro/brasov/ready-to-box-chopstix-afi-brasov/4228/partener,30/10/2020 14:29:03,30/10/2020 14:29:03
tazz.ro,RO,ORD,871e0aa86ffffff,Euphoria Biergarten Oradea,4.9,21,InternaÈ›ional ,Închide la 22:00,40.00 Lei,Free Delivery,https://tazz.ro/oradea/euphoria-biergarten-oradea/689/partener,30/10/2020 14:31:36,30/10/2020 14:31:36
tazz.ro,RO,ORD,871e0aa86ffffff,Tucano Coffee,4.7,6,InternaÈ›ional ,Închide la 21:00,False,4.99  Lei,https://tazz.ro/oradea/tucano-coffee/1279/partener,30/10/2020 14:31:37,30/10/2020 14:31:37
tazz.ro,RO,ORD,871e0aa86ffffff,Zmura Fresh,5.0,14,InternaÈ›ional ,Închide la 20:00,False,2.00  Lei,https://tazz.ro/oradea/zmura-fresh/3142/partener,30/10/2020 14:31:38,30/10/2020 14:31:38
tazz.ro,RO,ORD,871e0aa86ffffff,A`la Chef,4.9,5,InternaÈ›ional ,Închide la 21:00,False,4.99  Lei,https://tazz.ro/oradea/a-la-chef/1408/partener,30/10/2020 14:31:39,30/10/2020 14:31:39
tazz.ro,RO,ORD,871e0aa86ffffff,RA Bistro Caffe,4.3,45,Italian ,Închide la 21:00,False,4.99  Lei,https://tazz.ro/oradea/ra-bistro-caffe/645/partener,30/10/2020 14:31:40,30/10/2020 14:31:40
tazz.ro,RO,ORD,871e0aa86ffffff,Bigy`s Food,4.0,130,InternaÈ›ional ,Închide la 20:45,12.00 Lei,Free Delivery,https://tazz.ro/oradea/bigy-s-food/137/partener,30/10/2020 14:31:41,30/10/2020 14:31:41
tazz.ro,RO,ORD,871e0aa86ffffff,Sushi Master Oradea,-.-,0,Japonez ,Închide la 21:30,False,4.99  Lei,https://tazz.ro/oradea/sushi-master-oradea/3911/partener,30/10/2020 14:31:42,30/10/2020 14:31:42
tazz.ro,RO,ORD,871e0aa86ffffff,Rewine Bistro,5.0,7,InternaÈ›ional ,Închis,30.00 Lei,Free Delivery,https://tazz.ro/oradea/rewine-bistro/1765/partener,30/10/2020 14:31:43,30/10/2020 14:31:43
tazz.ro,RO,ORD,871e0aa86ffffff,KFC Oradea Lotus,4.6,167,American ,Închide la 21:45,30.00 Lei,3.99  Lei,https://tazz.ro/oradea/kfc-oradea-lotus/1799/partener,30/10/2020 14:31:44,30/10/2020 14:31:44
tazz.ro,RO,ORD,871e0aa86ffffff,Spartan Prima Shops,4.3,55,Grecesc ,Închide la 21:45,False,4.99  Lei,https://tazz.ro/oradea/spartan-prima-shops/1280/partener,30/10/2020 14:31:45,30/10/2020 14:31:45
tazz.ro,RO,ORD,871e0aa86ffffff,Mesopotamia Lotus Mall,4.7,90,Mediteranean ,Închis,False,4.99  Lei,https://tazz.ro/oradea/mesopotamia-lotus-mall/643/partener,30/10/2020 14:31:46,30/10/2020 14:31:46
tazz.ro,RO,ORD,871e0aa86ffffff,Mesopotamia Prima Shops,4.6,135,Mediteranean ,Închis,False,4.99  Lei,https://tazz.ro/oradea/mesopotamia-prima-shops/644/partener,30/10/2020 14:31:47,30/10/2020 14:31:47
tazz.ro,RO,ORD,871e0aa86ffffff,Stefy Pizza,5.0,20,Italian ,Închide la 21:00,35.00 Lei,Free Delivery,https://tazz.ro/oradea/stefy-pizza/633/partener,30/10/2020 14:31:48,30/10/2020 14:31:48
tazz.ro,RO,ORD,871e0aa86ffffff,Pellini Evolution,5.0,8,InternaÈ›ional ,Închide la 21:45,False,4.99  Lei,https://tazz.ro/oradea/pellini-evolution/938/partener,30/10/2020 14:31:49,30/10/2020 14:31:49
tazz.ro,RO,ORD,871e0aa86ffffff,Kaloria,-.-,3,InternaÈ›ional ,Închis,20.00 Lei,Free Delivery,https://tazz.ro/oradea/kaloria/1168/partener,30/10/2020 14:31:50,30/10/2020 14:31:50
tazz.ro,RO,ORD,871e0aa86ffffff,Noodle Pack Lotus Mall,-.-,2,InternaÈ›ional ,Închide la 22:00,False,4.99  Lei,https://tazz.ro/oradea/noodle-pack-lotus-mall/3443/partener,30/10/2020 14:31:51,30/10/2020 14:31:51
tazz.ro,RO,ORD,871e0aa86ffffff,Pizzeria Napoletana L`Autentica,-.-,2,InternaÈ›ional ,Închis,35.00 Lei,Free Delivery,https://tazz.ro/oradea/pizzeria-napoletana-l-autentica/1169/partener,30/10/2020 14:31:52,30/10/2020 14:31:52
tazz.ro,RO,ORD,871e0aa86ffffff,City Doner,-.-,1,InternaÈ›ional ,Închis,False,4.99  Lei,https://tazz.ro/oradea/city-doner/1068/partener,30/10/2020 14:31:53,30/10/2020 14:31:53
tazz.ro,RO,ORD,871e0aa86ffffff,Don Felipe Mamma Mia,5.0,16,Italian ,Închis,20.00 Lei,Free Delivery,https://tazz.ro/oradea/don-felipe-mamma-mia/1061/partener,30/10/2020 14:31:54,30/10/2020 14:31:54
tazz.ro,RO,ORD,871e0aa86ffffff,Di Luca,4.9,10,Italian ,Închide la 23:30,30.00 Lei,Free Delivery,https://tazz.ro/oradea/di-luca/1371/partener,30/10/2020 14:31:55,30/10/2020 14:31:55
tazz.ro,RO,ORD,871e0aa86ffffff,Dabo Doner Moldovei,-.-,3,Turcesc ,Închide la 22:00,16.00 Lei,4.99  Lei,https://tazz.ro/oradea/dabo-doner-moldovei/3178/partener,30/10/2020 14:31:55,30/10/2020 14:31:55
tazz.ro,RO,ORD,871e0aa86ffffff,Black Wolf,4.7,105,InternaÈ›ional ,Închide la 21:45,False,4.99  Lei,https://tazz.ro/oradea/black-wolf/936/partener,30/10/2020 14:31:57,30/10/2020 14:31:57
tazz.ro,RO,ORD,871e0aa86ffffff,Dabo Doner Oradea Lotus,4.4,96,Turcesc ,Închide la 21:30,16.00 Lei,4.99  Lei,https://tazz.ro/oradea/dabo-doner-oradea-lotus/1069/partener,30/10/2020 14:31:57,30/10/2020 14:31:57
tazz.ro,RO,ORD,871e0aa86ffffff,Crinul Alb,4.2,38,InternaÈ›ional ,Închide la 20:00,20.00 Lei,Free Delivery,https://tazz.ro/oradea/crinul-alb/1148/partener,30/10/2020 14:31:58,30/10/2020 14:31:58
tazz.ro,RO,ORD,871e0aa86ffffff,Noodle Pack Prima Shop,4.2,7,InternaÈ›ional ,Închide la 21:30,False,4.99  Lei,https://tazz.ro/oradea/noodle-pack-prima-shop/3442/partener,30/10/2020 14:31:59,30/10/2020 14:31:59
tazz.ro,RO,ORD,871e0aa86ffffff,21 StreetFood,3.5,54,InternaÈ›ional ,Închide la 21:00,False,4.99  Lei,https://tazz.ro/oradea/21-streetfood/635/partener,30/10/2020 14:32:00,30/10/2020 14:32:00
